date,str,ceiling
20160707090000, FEW 15   SCT 60   BKN 130  ,13000
20160707100000, FEW 15   SCT 60   OVC 150  ,15000
20160707110000, FEW 15   SCT 60   OVC 150  ,15000
20160707120000, FEW 15   SCT 60   OVC 150  ,15000
20160707210000, FEW 3   BKN 25   BKN 100  ,2500
20160707220000, FEW 2   BKN 25   BKN 80  ,2500
20160707230000, FEW 2   SCT 30   BKN 100  ,10000
20160708000000, FEW 2   BKN 30   BKN 100  ,3000
20160708010000, FEW 4   BKN 40   OVC 120  ,4000
20160708020000, FEW 2   SCT 20   BKN 30  ,3000
20160708030000, FEW 5   SCT 30   BKN 100  ,10000
20160708040000, FEW 2   SCT 15   BKN 25  ,2500
20160708050000, FEW 2   SCT 8   BKN 15  ,1500
20160708060000, FEW 4   SCT 10   BKN 20  ,2000
20160708070000, FEW 4   SCT 15   BKN 25  ,2500
20160708080000, FEW 1   SCT 2   BKN 3  ,300
20160708090000, FEW 1   SCT 10   BKN 35  ,3500
20160708100000, FEW 1   BKN 4   BKN 8  ,400
20160708110000, FEW 1   BKN 4   BKN 8  ,400
20160708120000, FEW 2   SCT 8   BKN 15  ,1500
20160708210000, FEW 1   SCT 8   BKN 15  ,1500
20160708220000, FEW 1   SCT 8   BKN 15   SCT 20 CB ,1500
20160708230000, FEW 1   BKN 25   BKN 120  ,2500
20160709000000, FEW 1   SCT 2   BKN 3  ,300
20160709010000, FEW 1   SCT 2   BKN 4  ,400
20160709020000, FEW 3   SCT 20   BKN 120  ,12000
20160709030000, FEW 8   SCT 10   BKN 20  ,2000
20160709040000, FEW 10   SCT 20   BKN 30  ,3000
20160709050000, FEW 10   SCT 25   BKN 40  ,4000
20160709060000, FEW 10   SCT 15   BKN 30  ,3000
20160709070000, FEW 9   SCT 15   BKN 25  ,2500
20160709080000, FEW 2   SCT 5   BKN 7  ,700
20160709090000, FEW 5   SCT 15   BKN 30  ,3000
20160709100000, FEW 1   SCT 3   BKN 8  ,800
20160709110000, FEW 1   SCT 3   BKN 4  ,400
20160709120000, FEW 1   SCT 3   BKN 4  ,400
20160709210000, FEW 1   SCT 2   BKN 20  ,2000
20160709220000, FEW 1   SCT 5   BKN 15   FEW 20 CB ,1500
20160709230000, FEW 1   SCT 5   FEW 20 CB  BKN 30  ,3000
20160710000000, FEW 1   SCT 5   BKN 100  ,10000
20160710010000, FEW 1   SCT 60   BKN 100  ,10000
20160710020000, FEW 3   SCT 9   BKN 120  ,12000
20160710030000, FEW 8   BKN 18   BKN -9999  ,-9999
20160710040000, FEW 8   SCT 18   BKN 100  ,10000
20160710050000, FEW 2   SCT 5   BKN 8  ,800
20160710060000, FEW 1   SCT 4   BKN 6  ,600
20160710070000, FEW 1   SCT 5   BKN 9  ,900
20160710080000, FEW 1   SCT 3   BKN 8  ,800
20160710090000, FEW 1   SCT 4   BKN 8  ,800
20160710100000, FEW 1   SCT 4   BKN 7  ,700
20160710110000, FEW 1   SCT 6   BKN 9  ,900
20160710120000, FEW 1   SCT 3   BKN 5  ,500
20160710210000, FEW 1   SCT 6   BKN 9  ,900
20160710220000, FEW 1   SCT 5   BKN 8  ,800
20160710230000, FEW 1   SCT 5   BKN 9  ,900
20160711000000, FEW 1   SCT 5   BKN 8  ,800
20160711010000, FEW 1   BKN 8   BKN 12  ,800
20160711020000, FEW 1   SCT 6   BKN 8  ,800
20160711030000, FEW 1   SCT 8   BKN 15  ,1500
20160711040000, FEW 2   BKN 7   BKN 12  ,700
20160711050000, FEW 2   SCT 8   BKN 12  ,1200
20160711060000, FEW 1   SCT 6   BKN 10  ,1000
20160711070000, FEW 2   BKN 15   BKN 45  ,1500
20160711080000, FEW 3   SCT 15   BKN 20  ,2000
20160711090000, FEW 2   SCT 15   BKN 20  ,2000
20160711100000, FEW 1   BKN 18   BKN -9999  ,-9999
20160711110000, FEW 5   SCT 15   BKN 20  ,2000
20160711120000, FEW 5   BKN 18   BKN -9999  ,-9999
20160711210000, FEW 3   BKN 17   BKN -9999  ,-9999
20160711220000, FEW 3   BKN 18   BKN -9999  ,-9999
20160711230000, FEW 5   BKN 18   BKN -9999  ,-9999
20160712000000, FEW 5   SCT 15   BKN 20  ,2000
20160712010000, FEW 10   SCT 20   BKN 30  ,3000
20160712020000, FEW 10   SCT 15   BKN 30  ,3000
20160712030000, FEW 10   SCT 20   BKN 30  ,3000
20160712040000, FEW 10   SCT 20   BKN 30  ,3000
20160712050000, FEW 10   SCT 25   BKN 40  ,4000
20160712060000, FEW 15   SCT 30   BKN 40  ,4000
20160712070000, FEW 15   SCT 25   BKN 35  ,3500
20160712080000, FEW 10   SCT 15   BKN 25  ,2500
20160712090000, FEW 2   SCT 10   BKN 15  ,1500
20160712100000, FEW 1   SCT 8   BKN 12  ,1200
20160712110000, FEW 1   SCT 8   BKN 12  ,1200
20160712120000, FEW 1   SCT 6   BKN 15   FEW 20 CB ,1500
20160712210000, FEW 3   SCT 10   BKN 15  ,1500
20160712220000, FEW 1   SCT 15   BKN 30  ,3000
20160712230000, FEW 1   BKN 8   BKN 12  ,800
20160713000000, FEW 1   SCT 10   BKN 15  ,1500
20160713010000, FEW 5   SCT 10   BKN 20  ,2000
20160713020000, FEW 1   SCT 6   BKN 10  ,1000
20160713030000, FEW 1   SCT 5   BKN 15  ,1500
20160713040000, FEW 1   SCT 8   BKN 15  ,1500
20160713050000, FEW 5   SCT 15   BKN 20  ,2000
20160713060000, FEW 8   SCT 15   BKN 20  ,2000
20160713070000, FEW 5   SCT 15   BKN 20  ,2000
20160713080000, FEW 5   SCT 15   BKN 20  ,2000
20160713090000, FEW 10   SCT 20   BKN 30  ,3000
20160713100000, FEW 10   SCT 15   BKN 25  ,2500
20160713110000, FEW 10   SCT 15   BKN 25  ,2500
20160713120000, FEW 4   SCT 10   BKN 20  ,2000
20160713210000, FEW 3   SCT 5   BKN 8  ,800
20160713220000, FEW 3   SCT 6   BKN 8   FEW 20 CB ,800
20160713230000, FEW 3   SCT 6   BKN 10   FEW 20 CB ,1000
20160714000000, FEW 3   SCT 6   BKN 15   SCT 20 CB ,1500
20160714010000, FEW 2   SCT 7   BKN 15   FEW 20 CB ,1500
20160714020000, FEW 1   SCT 8   BKN 15  ,1500
20160714030000, FEW 1   SCT 15   BKN 20  ,2000
20160714040000, FEW 1   SCT 18   BKN 25  ,2500
20160714050000, FEW 5   SCT 25   BKN 120  ,12000
20160714060000, FEW 5   SCT 25   BKN 45  ,4500
20160714070000, FEW 10   SCT 40   BKN -9999  ,-9999
20160714080000, FEW 10   SCT -9999  ,-99999
20160714090000, FEW 15   BKN 50  ,5000
20160714100000, FEW 10   BKN 70  ,7000
20160714110000, FEW 10   BKN 100  ,10000
20160714120000, FEW 10   BKN 80  ,8000
20160714210000, FEW 10   SCT -9999  ,-99999
20160714220000, FEW 15   SCT -9999  ,-99999
20160714230000, FEW 10  ,-99999
20160715000000, FEW 15  ,-99999
20160715010000, FEW 20  ,-99999
20160715020000, FEW 30  ,-99999
20160715030000, FEW 35  ,-99999
20160715040000, FEW 35  ,-99999
20160715050000, FEW 40   BKN -9999  ,-9999
20160715060000, FEW 40   BKN -9999  ,-9999
20160715070000, FEW 40   BKN -9999  ,-9999
20160715080000, FEW 40   SCT -9999  ,-99999
20160715090000, FEW 40   BKN -9999  ,-9999
20160715100000, FEW 40   SCT -9999  ,-99999
20160715110000, FEW 40   SCT 70   BKN -9999  ,-9999
20160715120000, FEW 40   BKN 70  ,7000
20160715210000, FEW 5   BKN 10   BKN 70  ,1000
20160715220000, FEW 5   SCT 9   BKN 12  ,1200
20160715230000, FEW 3   SCT 5   BKN 10  ,1000
20160716000000, FEW 2   SCT 5   BKN 9  ,900
20160716010000, FEW 2   SCT 4   BKN 7  ,700
20160716020000, FEW 2   BKN 6   BKN 15  ,600
20160716030000, FEW 1   BKN 8   BKN 12  ,800
20160716040000, FEW 1   BKN 9   BKN 12  ,900
20160716050000, FEW 2   BKN 9   BKN 12   FEW 20 CB ,900
20160716060000, FEW 2   BKN 9   BKN 12  ,900
20160716070000, FEW 2   SCT 8   BKN 12  ,1200
20160716080000, FEW 2   SCT 5   BKN 7  ,700
20160716090000, FEW 1   SCT 4   BKN 6   FEW 20 CB ,600
20160716100000, FEW 2   SCT 6   BKN 9  ,900
20160716110000, FEW 1   SCT 5   BKN 8  ,800
20160716120000, FEW 2   SCT 9   BKN 15  ,1500
20160716210000, FEW 2   SCT 8   BKN -9999  ,-9999
20160716220000, FEW 1   SCT 6   BKN 9   FEW 20 CB ,900
20160716230000, FEW 1   BKN 15   BKN -9999  ,-9999
20160717000000, FEW 1   SCT 6   BKN 12  ,1200
20160717010000, FEW 4   SCT 10   BKN 20  ,2000
20160717020000, FEW 8   SCT 10   BKN 25  ,2500
20160717030000, FEW 10   SCT 20   BKN 30  ,3000
20160717040000, FEW 10   SCT 20   BKN 30  ,3000
20160717050000, FEW 10   SCT 15   BKN 25  ,2500
20160717060000, FEW 10   SCT 25   BKN 30  ,3000
20160717070000, FEW 15   SCT 25   BKN -9999  ,-9999
20160717080000, FEW 15   SCT 30   BKN 140  ,14000
20160717090000, FEW 15   SCT 30   BKN 40  ,4000
20160717100000, FEW 15   SCT -9999  ,-99999
20160717110000, FEW 20   BKN -9999  ,-9999
20160717120000, FEW 20   BKN -9999  ,-9999
20160717210000, FEW 2  ,-99999
20160717220000, FEW 5  ,-99999
20160717230000, FEW 20  ,-99999
20160718000000, FEW 20  ,-99999
20160718010000, FEW 20  ,-99999
20160718020000, FEW 25  ,-99999
20160718030000, SCT 25  ,-99999
20160718040000, SCT 25  ,-99999
20160718050000, FEW 25   SCT 30  ,-99999
20160718060000, SCT 30  ,-99999
20160718070000, FEW 25  ,-99999
20160718080000, FEW 25   SCT -9999  ,-99999
20160718090000, FEW 25   SCT -9999  ,-99999
20160718100000, FEW 25   SCT -9999  ,-99999
20160718110000, FEW 25  ,-99999
20160718120000, FEW 25  ,-99999
20160718210000, FEW 1   SCT 2  ,-99999
20160718220000, FEW 1  ,-99999
20160718230000, FEW 6  ,-99999
20160719000000, FEW 10  ,-99999
20160719010000, FEW 20  ,-99999
20160719020000, FEW 20   SCT 30  ,-99999
20160719030000, FEW 20   SCT 30  ,-99999
20160719040000, FEW 20   SCT 35  ,-99999
20160719050000, FEW 20   SCT 35  ,-99999
20160719060000, FEW 20   SCT 35  ,-99999
20160719070000, FEW 20   SCT 35  ,-99999
20160719080000, FEW 20 CB ,-99999
20160719080000, FEW 20 CB ,-99999
20160719090000, FEW 20 CB  SCT 35  ,-99999
20160719100000, FEW 10   SCT 20   BKN 30  ,3000
20160719110000, FEW 2   SCT 25   BKN 150  ,15000
20160719120000, FEW 20   SCT 30   BKN 60  ,6000
20160719210000, FEW 2   SCT 170   BKN -9999  ,-9999
20160719220000, FEW 10   BKN -9999  ,-9999
20160719230000, FEW 10   SCT 80   BKN -9999  ,-9999
20160720000000, FEW 10   BKN 170   BKN -9999  ,-9999
20160720010000, FEW 20   BKN 130   BKN -9999  ,-9999
20160720020000, FEW 20   SCT 30   BKN 150  ,15000
20160720030000, FEW 20   BKN 35   BKN -9999  ,-9999
20160720040000, FEW 20   SCT 30   BKN 40  ,4000
20160720050000, FEW 20   FEW 25 CB  SCT 30   BKN 40  ,4000
20160720060000, FEW 5   SCT 10   FEW 20 CB  BKN 25  ,2500
20160720070000, FEW 1   SCT 20   BKN 30  ,3000
20160720080000, FEW 1   FEW 20 CB  SCT 35   BKN 100  ,10000
20160720090000, FEW 1   SCT 30   BKN 120  ,12000
20160720100000, FEW 1   SCT 35  ,-99999
20160720110000, FEW 1   SCT 35  ,-99999
20160720120000, FEW 1   SCT 35  ,-99999
20160720210000, FEW 1   BKN -9999  ,-9999
20160720220000, FEW 1   BKN -9999  ,-9999
20160720230000, FEW 2   BKN -9999  ,-9999
20160721000000, FEW 15   BKN -9999  ,-9999
20160721010000, FEW 10   SCT 15  ,-99999
20160721020000, FEW 15   BKN -9999  ,-9999
20160721030000, FEW 15   SCT 25  ,-99999
20160721040000, FEW 20   SCT 30   BKN -9999  ,-9999
20160721050000, FEW 25   FEW 30 CB  SCT 35  ,-99999
20160721060000, FEW 30   SCT 40  ,-99999
20160721070000, FEW 30   SCT -9999  ,-99999
20160721080000, FEW 30   SCT 40   BKN -9999  ,-9999
20160721090000, FEW 30   SCT -9999  ,-99999
20160721100000, FEW 35  ,-99999
20160721110000, FEW 35  ,-99999
20160721120000, FEW 35  ,-99999
20160721210000, FEW 1   SCT -9999  ,-99999
20160721220000, FEW 1   SCT -9999  ,-99999
20160721230000, FEW 5   BKN -9999  ,-9999
20160722000000, FEW 25   BKN -9999  ,-9999
20160722010000, FEW 20   BKN -9999  ,-9999
20160722020000, FEW 25   BKN -9999  ,-9999
20160722030000, FEW 25   SCT 35   BKN -9999  ,-9999
20160722040000, FEW 30   SCT 40   BKN -9999  ,-9999
20160722050000, FEW 35   BKN -9999  ,-9999
20160722060000, FEW 45   BKN -9999  ,-9999
20160722070000, FEW 40   BKN -9999  ,-9999
20160722080000, FEW 40   BKN -9999  ,-9999
20160722090000, FEW 35   BKN -9999  ,-9999
20160722100000, FEW 30   BKN -9999  ,-9999
20160722110000, FEW 30   BKN -9999  ,-9999
20160722120000, FEW 30   BKN -9999  ,-9999
20160722210000, FEW 8   BKN 20   BKN 50  ,2000
20160722220000, FEW 8   BKN 15   BKN 35  ,1500
20160722230000, FEW 10   SCT 20   BKN 40  ,4000
20160723000000, FEW 15   BKN 30  ,3000
20160723010000, FEW 15   BKN 30  ,3000
20160723020000, FEW 20   SCT 30  ,-99999
20160723030000, FEW 35  ,-99999
20160723040000, FEW 30   SCT 40  ,-99999
20160723050000, FEW 30   SCT 40   BKN -9999  ,-9999
20160723060000, FEW 30   BKN -9999  ,-9999
20160723070000, FEW 30   BKN -9999  ,-9999
20160723080000, FEW 30   SCT 35   BKN -9999  ,-9999
20160723090000, FEW 30   SCT 45   BKN -9999  ,-9999
20160723100000, FEW 35   BKN 50   BKN -9999  ,-9999
20160723110000, SCT 25   BKN 60   BKN -9999  ,-9999
20160723120000, FEW 25   BKN 35   BKN 50  ,3500
20160723210000, FEW 2   BKN -9999  ,-9999
20160723220000, FEW 25   BKN -9999  ,-9999
20160723230000, FEW 25   BKN -9999  ,-9999
20160724000000, FEW 25   BKN 50   BKN -9999  ,-9999
20160724010000, FEW 30   BKN 60   BKN -9999  ,-9999
20160724020000, FEW 30   BKN 50   BKN -9999  ,-9999
20160724030000, FEW 20   SCT 30   BKN 60  ,6000
20160724040000, FEW 25   SCT 50   BKN 80  ,8000
20160724050000, FEW 25   SCT 50   BKN 90  ,9000
20160724060000, FEW 20   SCT 30   BKN 50  ,5000
20160724070000, FEW 25   SCT 50   BKN 70  ,7000
20160724080000, FEW 25   SCT 50   BKN 70  ,7000
20160724090000, FEW 25   SCT 50   BKN 70  ,7000
20160724100000, FEW 20   BKN 60  ,6000
20160724110000, FEW 20   SCT 30   BKN 60  ,6000
20160724120000, FEW 15   SCT 20   BKN 60  ,6000
20160724210000, FEW 15   BKN -9999  ,-9999
20160724220000, FEW 15   SCT -9999  ,-99999
20160724230000, FEW 10   SCT 80  ,-99999
20160725000000, FEW 20   SCT 80   BKN -9999  ,-9999
20160725010000, SCT 25   BKN 80  ,8000
20160725020000, FEW 25   SCT 35  ,-99999
20160725030000, FEW 20   SCT 30   BKN -9999  ,-9999
20160725040000, FEW 20   SCT 35   BKN 100  ,10000
20160725050000, FEW 20   SCT 35   BKN -9999  ,-9999
20160725060000, FEW 15   FEW 20 CB  SCT 30   BKN -9999  ,-9999
20160725070000, FEW 1   SCT 30   BKN 70  ,7000
20160725080000, FEW 15   FEW 20 CB  SCT 70   BKN 130  ,13000
20160725090000, FEW 1   FEW 20 CB  SCT 30   BKN 50  ,5000
20160725100000, FEW 1   SCT 15   BKN 25  ,2500
20160725110000, FEW 2   SCT 35   BKN 50  ,5000
20160725120000, FEW 10   BKN 100   BKN -9999  ,-9999
20160725210000, FEW 2   SCT -9999  ,-99999
20160725220000, FEW 2   BKN -9999  ,-9999
20160725230000, FEW 5   BKN -9999  ,-9999
20160726000000, FEW 25   BKN -9999  ,-9999
20160726010000, FEW 20   BKN -9999  ,-9999
20160726020000, FEW 20   BKN -9999  ,-9999
20160726030000, FEW 30   BKN -9999  ,-9999
20160726040000, FEW 30   SCT 40   BKN -9999  ,-9999
20160726050000, FEW 35   BKN 45   BKN -9999  ,-9999
20160726060000, FEW 35   SCT 45   BKN -9999  ,-9999
20160726070000, FEW 30   SCT 45   BKN -9999  ,-9999
20160726080000, FEW 25   SCT 40   BKN 70  ,7000
20160726090000, FEW 20   SCT 35   BKN 80  ,8000
20160726100000, FEW 15   SCT 30   BKN 40  ,4000
20160726110000, FEW 15   BKN 30   BKN 40  ,3000
20160726120000, FEW 15   SCT 40   BKN 60  ,6000
20160726210000, FEW 1   SCT 100   BKN -9999  ,-9999
20160726220000, FEW 1   SCT 100   BKN -9999  ,-9999
20160726230000, FEW 15   BKN -9999  ,-9999
20160727000000, FEW 15   BKN -9999  ,-9999
20160727010000, FEW 20   SCT -9999  ,-99999
20160727020000, FEW 25   SCT -9999  ,-99999
20160727030000, FEW 30   SCT -9999  ,-99999
20160727040000, FEW 35   BKN -9999  ,-9999
20160727050000, FEW 30   SCT 40   BKN -9999  ,-9999
20160727060000, FEW 40   BKN -9999  ,-9999
20160727070000, FEW 30   BKN 45  ,4500
20160727080000, FEW 30   SCT 50  ,-99999
20160727090000, FEW 30   BKN 40  ,4000
20160727100000, FEW 20   SCT 40  ,-99999
20160727110000, FEW 20   BKN 40  ,4000
20160727120000, FEW 20   BKN 35  ,3500
20160727210000, FEW 5   SCT -9999  ,-99999
20160727220000, FEW 15  ,-99999
20160727230000, FEW 20  ,-99999
20160728000000, FEW 20  ,-99999
20160728010000, FEW 25  ,-99999
20160728020000, FEW 25   SCT 30  ,-99999
20160728030000, FEW 25   SCT 35  ,-99999
20160728040000, FEW 30   BKN 35  ,3500
20160728050000, FEW 30   BKN 40  ,4000
20160728060000, FEW 30   BKN 40  ,4000
20160728070000, FEW 30   SCT 40  ,-99999
20160728080000, FEW 30   BKN 40  ,4000
20160728090000, FEW 20   FEW 30 CB  SCT 40   BKN 50  ,5000
20160728100000,-99999,-99999
20160728100000, FEW 20   SCT 40  ,-99999
20160728110000, FEW 20  ,-99999
20160728120000, FEW 20   SCT 40  ,-99999
20160728210000, FEW 15   BKN -9999  ,-9999
20160728220000, FEW 2   BKN -9999  ,-9999
20160728230000, FEW 20   BKN -9999  ,-9999
20160729000000, FEW 20   BKN -9999  ,-9999
20160729010000, FEW 30   BKN -9999  ,-9999
20160729020000, FEW 30   SCT 35  ,-99999
20160729030000, FEW 30   BKN 40  ,4000
20160729040000, FEW 30   BKN 40  ,4000
20160729050000, FEW 30   BKN 45  ,4500
20160729060000, FEW 30   SCT 45  ,-99999
20160729070000, FEW 35  ,-99999
20160729080000, FEW 35   SCT 50  ,-99999
20160729090000, FEW 35  ,-99999
20160729100000, FEW 30   BKN -9999  ,-9999
20160729110000, FEW 30   SCT -9999  ,-99999
20160729120000, FEW 30  ,-99999
20160729210000, FEW 25   BKN 90  ,9000
20160729220000, FEW 25   BKN 90  ,9000
20160729230000, FEW 25   SCT 100  ,-99999
20160730000000, FEW 25   BKN -9999  ,-9999
20160730010000, FEW 25   BKN -9999  ,-9999
20160730020000, FEW 30   SCT 80   BKN -9999  ,-9999
20160730030000, FEW 35   BKN -9999  ,-9999
20160730040000, FEW 35   SCT 70   BKN -9999  ,-9999
20160730050000, FEW 35   SCT 70   BKN -9999  ,-9999
20160730060000, FEW 40   BKN -9999  ,-9999
20160730070000, FEW 40   BKN -9999  ,-9999
20160730080000, FEW 40   BKN -9999  ,-9999
20160730090000, FEW 40   BKN -9999  ,-9999
20160730100000, FEW 35   BKN -9999  ,-9999
20160730110000, FEW 35   BKN -9999  ,-9999
20160730120000, FEW 35   SCT -9999  ,-99999
20160730210000, FEW 25  ,-99999
20160730220000, FEW 30  ,-99999
20160730230000, FEW 30   SCT -9999  ,-99999
20160731000000, FEW 30   SCT -9999  ,-99999
20160731010000, FEW 30   BKN -9999  ,-9999
20160731020000, SCT 35  ,-99999
20160731030000, SCT 35  ,-99999
20160731040000, FEW 35   BKN 40  ,4000
20160731050000, FEW 35   BKN 45  ,4500
20160731060000, FEW 35   SCT 45   BKN -9999  ,-9999
20160731070000, FEW 40   BKN -9999  ,-9999
20160731080000, FEW 35   BKN -9999  ,-9999
20160731090000, FEW 40   BKN -9999  ,-9999
20160731100000, FEW 30   SCT 40   BKN -9999  ,-9999
20160731110000, FEW 20   SCT 35   BKN -9999  ,-9999
20160731120000, FEW 20   SCT 35   BKN -9999  ,-9999
20160731210000, FEW 1   SCT -9999  ,-99999
20160731220000, FEW 1   SCT -9999  ,-99999
20160731230000, FEW 20   BKN -9999  ,-9999
20160801000000, FEW 15   BKN -9999  ,-9999
20160801010000, FEW 15   SCT 25   BKN -9999  ,-9999
20160801020000, FEW 25   BKN -9999  ,-9999
20160801030000, FEW 25   SCT 35   BKN -9999  ,-9999
20160801040000, FEW 30   BKN -9999  ,-9999
20160801050000, FEW 40   BKN -9999  ,-9999
20160801060000, FEW 30   FEW 35 CB  SCT 40   BKN -9999  ,-9999
20160801070000, FEW 30   FEW 35 CB  SCT 40   BKN 50  ,5000
20160801080000, FEW 25   SCT 30 CB  BKN 40  ,4000
20160801090000, FEW 5   FEW 25 CB  SCT 30   BKN 40  ,4000
20160801100000, FEW 2   BKN -9999  ,-9999
20160801110000, FEW 2   FEW 30 CB  BKN 60  ,6000
20160801120000, FEW 5   SCT 15   BKN 20  ,2000
20160801210000, NSC -1  ,-99999
20160801220000, FEW 5  ,-99999
20160801230000, FEW 5   SCT -9999  ,-99999
20160802000000, FEW 10   SCT -9999  ,-99999
20160802010000, FEW 15   SCT -9999  ,-99999
20160802020000, FEW 20   SCT -9999  ,-99999
20160802030000, FEW 20   SCT 25   BKN -9999  ,-9999
20160802040000, FEW 25   SCT 30   BKN -9999  ,-9999
20160802050000, FEW 25   FEW 30 CB  BKN -9999  ,-9999
20160802060000, FEW 25   FEW 30 CB  BKN -9999  ,-9999
20160802070000, FEW 25   SCT 30 CB  BKN 40  ,4000
20160802080000, FEW 7   FEW 30 CB  SCT 40   BKN -9999  ,-9999
20160802090000, FEW 15   FEW 30 CB  SCT 40   BKN -9999  ,-9999
20160802100000, FEW 20   BKN 40   BKN -9999  ,-9999
20160802110000, FEW 20   BKN -9999  ,-9999
20160802120000, FEW 20   SCT -9999  ,-99999
20160802210000, FEW 2   BKN -9999  ,-9999
20160802220000, NSC -1  ,-99999
20160802230000, FEW 10   BKN -9999  ,-9999
20160803000000, FEW 20   BKN -9999  ,-9999
20160803010000, FEW 25   BKN -9999  ,-9999
20160803020000, FEW 30   BKN -9999  ,-9999
20160803030000, FEW 30   BKN -9999  ,-9999
20160803040000, FEW 25   FEW 30 CB  SCT 40   BKN -9999  ,-9999
20160803050000, FEW 20   FEW 25 CB  SCT 40   BKN -9999  ,-9999
20160803060000, FEW 15   FEW 20 CB  SCT 30   BKN 40  ,4000
20160803070000, FEW 2   FEW 20 CB  SCT 30   BKN 50  ,5000
20160803080000, FEW 2   SCT 40   BKN 80  ,8000
20160803090000, FEW 30   BKN -9999  ,-9999
20160803100000, FEW 30   BKN -9999  ,-9999
20160803110000, FEW 30   BKN -9999  ,-9999
20160803120000, FEW 30   SCT -9999  ,-99999
20160803210000, FEW 1   SCT 6   BKN -9999  ,-9999
20160803220000, FEW 2   BKN -9999  ,-9999
20160803230000, FEW 5   BKN -9999  ,-9999
20160804000000, FEW 10   BKN -9999  ,-9999
20160804010000, FEW 10   SCT 20   BKN -9999  ,-9999
20160804020000, FEW 20   SCT 30   BKN -9999  ,-9999
20160804030000, FEW 20   SCT 30   BKN -9999  ,-9999
20160804040000, FEW 20   SCT 35   BKN -9999  ,-9999
20160804050000, FEW 20   FEW 25 CB  SCT 30   BKN -9999  ,-9999
20160804060000, FEW 20   FEW 25 CB  SCT 30   BKN -9999  ,-9999
20160804070000, FEW 15   FEW 20 CB  SCT 30   BKN 40  ,4000
20160804080000, FEW 5   FEW 20 CB  SCT 30   BKN 40  ,4000
20160804090000, FEW 15   SCT 80   BKN -9999  ,-9999
20160804100000, FEW 20   SCT 80   BKN -9999  ,-9999
20160804110000, FEW 25   SCT 120   BKN -9999  ,-9999
20160804120000, FEW 25   BKN -9999  ,-9999
20160804210000, FEW 1  ,-99999
20160804220000, FEW 3  ,-99999
20160804230000, FEW 15  ,-99999
20160805000000, FEW 30  ,-99999
20160805010000, FEW 20  ,-99999
20160805020000, FEW 30   BKN -9999  ,-9999
20160805030000, FEW 35   BKN -9999  ,-9999
20160805040000, FEW 30   BKN -9999  ,-9999
20160805050000, FEW 30   BKN -9999  ,-9999
20160805060000, FEW 35   BKN -9999  ,-9999
20160805070000, FEW 30   BKN -9999  ,-9999
20160805080000, FEW 30   BKN -9999  ,-9999
20160805090000, FEW 30   BKN -9999  ,-9999
20160805100000, FEW 30   BKN -9999  ,-9999
20160805110000, FEW 30   BKN -9999  ,-9999
20160805120000, FEW 30   SCT 60   BKN -9999  ,-9999
20160805210000, FEW 2   SCT 15   BKN -9999  ,-9999
20160805220000, FEW 15   SCT 30   BKN -9999  ,-9999
20160805230000, FEW 15   SCT 30   BKN -9999  ,-9999
20160806000000, FEW 15   SCT 30   BKN -9999  ,-9999
20160806010000, FEW 10   SCT 30   BKN -9999  ,-9999
20160806020000, FEW 20   SCT 40   BKN -9999  ,-9999
20160806030000, FEW 20   BKN -9999  ,-9999
20160806040000, FEW 20   SCT 40   BKN -9999  ,-9999
20160806050000, FEW 10   FEW 30 CB  SCT 45   BKN -9999  ,-9999
20160806060000, FEW 25   SCT 40   BKN -9999  ,-9999
20160806070000, FEW 25   SCT 40   BKN -9999  ,-9999
20160806080000, FEW 20   BKN -9999  ,-9999
20160806090000, FEW 20   SCT 25   BKN -9999  ,-9999
20160806100000, FEW 15   SCT -9999  ,-99999
20160806110000, FEW 15  ,-99999
20160806120000, FEW 15   BKN -9999  ,-9999
20160806210000, FEW 10   BKN -9999  ,-9999
20160806220000, FEW 10   BKN -9999  ,-9999
20160806230000, FEW 10   SCT 180   BKN -9999  ,-9999
20160807000000, FEW 20   SCT 180   BKN -9999  ,-9999
20160807010000, FEW 25   SCT 45   BKN -9999  ,-9999
20160807020000, FEW 20   SCT 40   BKN -9999  ,-9999
20160807030000, FEW 20   BKN 45   BKN -9999  ,-9999
20160807040000, FEW 20   SCT 45   BKN -9999  ,-9999
20160807050000, FEW 20   SCT 45   BKN -9999  ,-9999
20160807060000, FEW 30   BKN 45   BKN -9999  ,-9999
20160807070000, FEW 30   SCT 40   BKN -9999  ,-9999
20160807080000, FEW 30   SCT 40   BKN -9999  ,-9999
20160807090000, FEW 30   BKN 170  ,17000
20160807100000, FEW 25   BKN 180  ,18000
20160807110000, FEW 25   SCT 180   BKN -9999  ,-9999
20160807120000, FEW 25   BKN -9999  ,-9999
20160807210000, FEW 20   SCT 180   BKN -9999  ,-9999
20160807220000, FEW 20   SCT 180   BKN -9999  ,-9999
20160807230000, FEW 20   SCT 180   BKN -9999  ,-9999
20160808000000, FEW 25   SCT 40   BKN 180  ,18000
20160808010000, FEW 25   BKN -9999  ,-9999
20160808020000, FEW 25   BKN -9999  ,-9999
20160808030000, FEW 30   BKN -9999  ,-9999
20160808040000, FEW 30   BKN -9999  ,-9999
20160808050000, FEW 30   SCT 50   BKN -9999  ,-9999
20160808060000, FEW 30   BKN -9999  ,-9999
20160808070000, FEW 30   BKN -9999  ,-9999
20160808080000, FEW 30   SCT 180   BKN -9999  ,-9999
