date,str,ceiling
20140629030000, FEW 25   BKN -9999  ,-9999
20140629040000, FEW 25   SCT -9999  ,-99999
20140629050000, FEW 25   BKN -9999  ,-9999
20140629060000, FEW 25   BKN -9999  ,-9999
20140629070000, FEW 30   BKN -9999  ,-9999
20140629080000, FEW 30   BKN -9999  ,-9999
20140629090000,-99999,-99999
20140629100000,-99999,-99999
20140629110000,-99999,-99999
20140629120000,-99999,-99999
20140629210000,-99999,-99999
20140629220000, FEW 5   BKN -9999  ,-9999
20140629230000,-99999,-99999
20140630000000, FEW 30   BKN 150   BKN -9999  ,-9999
20140630010000, FEW 20   SCT 120   BKN 150  ,15000
20140630020000, FEW 15   SCT 80   BKN 100  ,10000
20140630030000, FEW 15   SCT 100   BKN 120  ,12000
20140630040000, FEW 10   SCT 15   BKN 120  ,12000
20140630050000, FEW 15   BKN 120   BKN -9999  ,-9999
20140630060000, FEW 20   BKN 140   BKN -9999  ,-9999
20140630070000, FEW 20   BKN 150   BKN -9999  ,-9999
20140630080000, FEW 20   SCT 120   BKN 150  ,15000
20140630090000, FEW 20   SCT 150   BKN -9999  ,-9999
20140630100000, FEW 20   BKN -9999  ,-9999
20140630110000, FEW 30   BKN -9999  ,-9999
20140630120000, FEW 30   BKN -9999  ,-9999
20140630210000, FEW 20   BKN -9999  ,-9999
20140630220000, FEW 20   BKN -9999  ,-9999
20140630230000, FEW 20   BKN -9999  ,-9999
20140701000000, FEW 15   BKN -9999  ,-9999
20140701010000, FEW 15   BKN -9999  ,-9999
20140701020000, FEW 15   SCT 25   BKN -9999  ,-9999
20140701030000, FEW 20   BKN 30   BKN -9999  ,-9999
20140701040000, FEW 25   BKN 150   BKN -9999  ,-9999
20140701050000, FEW 25   BKN 150   BKN -9999  ,-9999
20140701060000, FEW 25   SCT 150   BKN -9999  ,-9999
20140701070000, FEW 25   BKN -9999  ,-9999
20140701080000, FEW 30   BKN -9999  ,-9999
20140701090000, FEW 30   BKN -9999  ,-9999
20140701100000, FEW 40   BKN -9999  ,-9999
20140701110000, FEW 30   SCT 160   BKN -9999  ,-9999
20140701120000, FEW 30   SCT 160   BKN -9999  ,-9999
20140701210000, NSC -1  ,-99999
20140701220000, FEW 50   BKN 70   BKN 100  ,7000
20140701230000, FEW 2   BKN 70   BKN 100  ,7000
20140702000000, FEW 2   BKN 60  ,6000
20140702010000, SCT 50   BKN 60  ,6000
20140702020000, SCT 50   BKN 60  ,6000
20140702030000, SCT 50   BKN 60  ,6000
20140702040000, SCT 40   BKN 50  ,5000
20140702050000, FEW 10   SCT 15   BKN 20  ,2000
20140702060000, FEW 20   BKN 40   BKN 50  ,4000
20140702070000, FEW 3   SCT 15   BKN 25  ,2500
20140702080000, FEW 10   SCT 25   BKN 40  ,4000
20140702090000, FEW 2   SCT 15   BKN 25  ,2500
20140702100000, FEW 2   SCT 10   BKN 15  ,1500
20140702110000, FEW 1   BKN 15   BKN 25  ,1500
20140702120000, FEW 2   BKN 15   BKN 25  ,1500
20140702210000, FEW 1   SCT 10   BKN 15  ,1500
20140702220000, FEW 2   SCT 10   BKN 15  ,1500
20140702230000, FEW 1   BKN 8   BKN 15  ,800
20140703000000, FEW 1   BKN 10   BKN 15  ,1000
20140703010000, FEW 1   SCT 6   BKN 15  ,1500
20140703020000, FEW 5   SCT 8   BKN 15  ,1500
20140703030000, FEW 5   SCT 10   BKN 20   FEW 25 TCU ,2000
20140703040000, FEW 5   BKN 15   BKN -9999  ,-9999
20140703050000, FEW 1   SCT 10   BKN 20   FEW 20 CB ,2000
20140703060000, FEW 1   SCT 10   BKN 50  ,5000
20140703070000, FEW 1   SCT 8   BKN 20  ,2000
20140703080000, FEW 1   SCT 8   BKN 30  ,3000
20140703090000, FEW 1   SCT 8   BKN 20  ,2000
20140703100000, FEW 7   SCT 9   BKN 12  ,1200
20140703110000, FEW 6   SCT 10   BKN 15  ,1500
20140703120000, FEW 4   SCT 7   BKN 10  ,1000
20140703210000, FEW 2   SCT 20   BKN 30  ,3000
20140703220000, FEW 3   SCT 15   BKN 35  ,3500
20140703230000, FEW 3   SCT 15   BKN 35  ,3500
20140704000000, FEW 7   SCT 15   BKN 35  ,3500
20140704010000, FEW 10   SCT 20   BKN 30  ,3000
20140704020000, FEW 10   SCT 20   BKN 35  ,3500
20140704030000, FEW 15   SCT 20   BKN 35  ,3500
20140704040000, FEW 15   SCT 25   BKN 35  ,3500
20140704050000, FEW 15   SCT 30   BKN -9999  ,-9999
20140704060000, FEW 20   SCT 30   BKN -9999  ,-9999
20140704070000, FEW 20   SCT 30   BKN -9999  ,-9999
20140704080000, FEW 20   BKN -9999  ,-9999
20140704090000, FEW 25   BKN -9999  ,-9999
20140704100000, FEW 25   SCT 180   BKN -9999  ,-9999
20140704110000, FEW 25   BKN -9999  ,-9999
20140704120000, FEW 25   BKN 180   BKN -9999  ,-9999
20140704210000, FEW 5   BKN 120   BKN -9999  ,-9999
20140704220000, FEW 5   SCT 120   BKN -9999  ,-9999
20140704230000, FEW 5   SCT 120   BKN -9999  ,-9999
20140705000000, FEW 10   BKN -9999  ,-9999
20140705010000, FEW 15   BKN 140   BKN -9999  ,-9999
20140705020000, FEW 15   BKN 120   BKN -9999  ,-9999
20140705030000, FEW 15   SCT 25   BKN 120  ,12000
20140705040000, FEW 15   BKN 120   BKN -9999  ,-9999
20140705050000, FEW 15   BKN 100   BKN -9999  ,-9999
20140705060000, FEW 20   BKN 100   BKN 120  ,10000
20140705070000, FEW 20   BKN 100   BKN 120  ,10000
20140705080000, FEW 20   BKN 100   BKN 120  ,10000
20140705090000, FEW 20   SCT 100   BKN -9999  ,-9999
20140705100000, FEW 15   SCT 120   BKN -9999  ,-9999
20140705110000, FEW 15   SCT 120   BKN -9999  ,-9999
20140705120000, FEW 15   SCT 120   BKN 150  ,15000
20140705210000, FEW 5   BKN -9999  ,-9999
20140705220000, FEW 20   BKN -9999  ,-9999
20140705230000, FEW 30   BKN -9999  ,-9999
20140706000000, FEW 20   BKN 50   BKN -9999  ,-9999
20140706010000, FEW 15   BKN 50   BKN -9999  ,-9999
20140706020000, FEW 15   SCT 25   BKN 45  ,4500
20140706030000, FEW 15   BKN 25   BKN 45  ,2500
20140706040000, FEW 10   BKN 20   BKN 40  ,2000
20140706050000, FEW 10   BKN 15   BKN 35  ,1500
20140706060000, FEW 10   BKN 15   BKN 25  ,1500
20140706070000, FEW 10   BKN 15   BKN 25  ,1500
20140706080000, FEW 1   BKN 6   BKN 15  ,600
20140706090000, FEW 1   SCT 3   BKN 5   FEW 20 CB ,500
20140706100000, FEW 1   BKN 10   BKN 15  ,1000
20140706110000, FEW 1   SCT 8   BKN 15   FEW 20 CB ,1500
20140706120000, FEW 1   SCT 3   BKN 5   FEW 20 CB ,500
20140706210000, FEW 2   SCT 10   BKN 15  ,1500
20140706220000, FEW 5   SCT 20   BKN 170  ,17000
20140706230000, FEW 8   SCT 25   BKN 160  ,16000
20140707000000, FEW 8   SCT 25   BKN 160  ,16000
20140707010000, FEW 5   SCT 25   BKN 160  ,16000
20140707020000, FEW 3   SCT 20   BKN -9999  ,-9999
20140707030000, FEW 15   SCT 25   BKN -9999  ,-9999
20140707040000, FEW 15   BKN -9999  ,-9999
20140707050000, FEW 15   SCT 25   BKN -9999  ,-9999
20140707060000, FEW 15   SCT 25   BKN -9999  ,-9999
20140707070000, FEW 15   SCT 25   FEW 25 CB  BKN -9999  ,-9999
20140707080000, FEW 15   FEW 25 CB  BKN -9999  ,-9999
20140707090000, FEW 15   BKN 50   BKN -9999  ,-9999
20140707100000, FEW 15   SCT 30   BKN 50  ,5000
20140707110000, FEW 10   BKN 15   BKN 25  ,1500
20140707120000, FEW 15   BKN 45  ,4500
20140707210000, FEW 10   BKN 35   BKN -9999  ,-9999
20140707220000, FEW 10   SCT 30   BKN -9999  ,-9999
20140707230000, FEW 10   SCT 25   BKN -9999  ,-9999
20140708000000, FEW 10   SCT 25   BKN -9999  ,-9999
20140708010000, FEW 15   BKN 25   BKN -9999  ,-9999
20140708020000, FEW 20   SCT 35   BKN -9999  ,-9999
20140708030000, FEW 20   BKN -9999  ,-9999
20140708040000, FEW 15   BKN -9999  ,-9999
20140708050000, FEW 20   SCT 40   BKN -9999  ,-9999
20140708060000, FEW 15   SCT 25   BKN -9999  ,-9999
20140708070000, FEW 15   SCT 25   BKN -9999  ,-9999
20140708080000, FEW 15   SCT 25   BKN -9999  ,-9999
20140708090000, FEW 20   BKN -9999  ,-9999
20140708100000, FEW 20   SCT 30   BKN 170  ,17000
20140708110000, FEW 20   SCT 40   BKN 170  ,17000
20140708120000, FEW 15   SCT 25   BKN -9999  ,-9999
20140708210000, FEW 10   SCT 15   BKN 20  ,2000
20140708220000, FEW 6   SCT 10   BKN 15  ,1500
20140708230000, FEW 5   SCT 10   BKN 15  ,1500
20140709000000, FEW 7   SCT 10   BKN 15  ,1500
20140709010000, FEW 7   SCT 10   BKN 15  ,1500
20140709020000, FEW 7   SCT 10   BKN 15  ,1500
20140709030000, FEW 8   SCT 10   BKN 20  ,2000
20140709040000, FEW 10   SCT 15   BKN 20  ,2000
20140709050000, FEW 8   SCT 10   BKN 15  ,1500
20140709060000, FEW 2   SCT 10   BKN 25  ,2500
20140709070000, FEW 10   SCT 15   BKN 25  ,2500
20140709080000, FEW 10   SCT 20   BKN 30  ,3000
20140709090000, FEW 5   SCT 20   BKN 35  ,3500
20140709100000, FEW 5   SCT 15   BKN 25  ,2500
20140709110000, FEW 5   SCT 20   BKN 30  ,3000
20140709120000, FEW 10   SCT 25   BKN 35  ,3500
20140709210000, FEW 1   SCT 3   BKN 5  ,500
20140709220000, FEW 2   SCT 4   BKN 6  ,600
20140709230000, FEW 2   SCT 4   BKN 6  ,600
20140710000000, FEW 1   SCT 8   BKN 15  ,1500
20140710010000, FEW 3   SCT 8   BKN 15  ,1500
20140710020000, FEW 3   SCT 8   BKN 15  ,1500
20140710030000, FEW 3   BKN 9   BKN 15  ,900
20140710040000, FEW 3   BKN 9   BKN 15  ,900
20140710050000, FEW 5   SCT 8   BKN 10  ,1000
20140710060000, FEW 7   BKN 9   BKN 15  ,900
20140710070000, FEW 6   SCT 8   BKN 10  ,1000
20140710080000, FEW 5   BKN 8   BKN 15  ,800
20140710090000, FEW 5   SCT 8   BKN 15  ,1500
20140710100000, FEW 5   SCT 8   BKN 10  ,1000
20140710110000, FEW 5   SCT 8   BKN 10  ,1000
20140710120000, FEW 3   SCT 6   BKN 10  ,1000
20140710210000, FEW 2   SCT 8   BKN 10  ,1000
20140710220000, FEW 5   SCT 150  ,-99999
20140710230000, FEW 5   SCT 10   BKN 150  ,15000
20140711000000, FEW 10   SCT 180  ,-99999
20140711010000, FEW 20   BKN 120  ,12000
20140711020000, FEW 15   SCT 25   BKN 150  ,15000
20140711030000, FEW 15   BKN 150   BKN -9999  ,-9999
20140711040000, FEW 20   BKN -9999  ,-9999
20140711050000, FEW 20   SCT 150   BKN -9999  ,-9999
20140711060000, FEW 20   SCT 150   BKN -9999  ,-9999
20140711070000, FEW 20   SCT 120   BKN -9999  ,-9999
20140711080000, FEW 20   SCT 120   BKN -9999  ,-9999
20140711090000, FEW 30   BKN 160  ,16000
20140711100000, FEW 30   BKN 160  ,16000
20140711110000, FEW 30   SCT 160  ,-99999
20140711120000, FEW 30   SCT 160  ,-99999
20140711210000, FEW 10   BKN 100   BKN -9999  ,-9999
20140711220000, FEW 10   BKN 100  ,10000
20140711230000, FEW 10   BKN 100  ,10000
20140712000000, FEW 20   SCT 70   BKN 100  ,10000
20140712010000, FEW 40   BKN 100  ,10000
20140712020000, FEW 40   SCT 100   BKN -9999  ,-9999
20140712030000, FEW 40   BKN -9999  ,-9999
20140712040000, FEW 20   SCT 30   BKN -9999  ,-9999
20140712050000, FEW 20   SCT 30   BKN 50  ,5000
20140712060000, SCT 20   BKN 35  ,3500
20140712070000, SCT 10   BKN 20  ,2000
20140712080000, FEW 6   SCT 8   BKN 10  ,1000
20140712090000, FEW 4   BKN 6   BKN 10  ,600
20140712100000, FEW 2   BKN 5   BKN 10  ,500
20140712110000, FEW 2   BKN 4   BKN 10  ,400
20140712120000, FEW 2   BKN 10   BKN 15  ,1000
20140712210000, FEW 4   BKN 10   BKN 15  ,1000
20140712220000, FEW 4   BKN 10   BKN 15  ,1000
20140712230000, FEW 6   SCT 10   BKN 15  ,1500
20140713000000, FEW 6   BKN 10   BKN 15  ,1000
20140713010000, FEW 1   SCT 6   BKN 9  ,900
20140713020000, FEW 5   SCT 9   BKN 15  ,1500
20140713030000, FEW 1   SCT 5   BKN 8  ,800
20140713040000, FEW 3   SCT 6   BKN 9  ,900
20140713050000, FEW 1   SCT 3   BKN 6  ,600
20140713060000, FEW 1   SCT 3   BKN 6  ,600
20140713070000, FEW 1   SCT 3   BKN 5  ,500
20140713080000, FEW 1   SCT 3   BKN 5  ,500
20140713090000, FEW 1   SCT 2   BKN 3  ,300
20140713100000, FEW 1   SCT 2   BKN 3  ,300
20140713110000, FEW 1   SCT 3   BKN 4  ,400
20140713120000, FEW 1   SCT 2   BKN 3  ,300
20140713210000, FEW 1   SCT 15   BKN 30  ,3000
20140713220000, FEW 1   SCT 6   BKN 10  ,1000
20140713230000, FEW 1   SCT 3   BKN 10  ,1000
20140714000000, FEW 1   SCT 10   BKN 20  ,2000
20140714010000, FEW 1   SCT 10   BKN 20  ,2000
20140714020000, FEW 1   BKN 10   BKN 20   FEW 25 CB ,1000
20140714030000, FEW 1   SCT 10   BKN 20   FEW 25 CB ,2000
20140714040000, FEW 1   SCT 10   BKN 80  ,8000
20140714050000, FEW 8   SCT 15   BKN -9999  ,-9999
20140714060000, FEW 10   SCT 20   BKN -9999  ,-9999
20140714070000, FEW 15   SCT -9999  ,-99999
20140714080000, FEW 10   SCT 15  ,-99999
20140714090000, FEW 15   SCT 40  ,-99999
20140714100000, FEW 15  ,-99999
20140714110000, FEW 20   SCT 30  ,-99999
20140714120000, FEW 15   BKN 25  ,2500
20140714210000, FEW 1   SCT 10   BKN 15  ,1500
20140714220000, FEW 1   SCT 15   BKN 30  ,3000
20140714230000, FEW 1   SCT 20   BKN 40  ,4000
20140715000000, FEW 1   SCT 10   BKN 20  ,2000
20140715010000, FEW 5   SCT 10   BKN 15  ,1500
20140715020000, FEW 7   SCT 10   BKN 15  ,1500
20140715030000, FEW 8   SCT 15   BKN -9999  ,-9999
20140715040000, FEW 10   SCT 20   BKN -9999  ,-9999
20140715050000, FEW 15   SCT 25   BKN -9999  ,-9999
20140715060000, FEW 10   SCT 15   BKN 25  ,2500
20140715070000, FEW 15   BKN 25   BKN -9999  ,-9999
20140715080000, FEW 15   BKN 20   BKN -9999  ,-9999
20140715090000, FEW 15   SCT 20   BKN -9999  ,-9999
20140715100000, FEW 15   SCT 20   BKN -9999  ,-9999
20140715110000, FEW 10   SCT 20   BKN -9999  ,-9999
20140715120000, FEW 15   SCT -9999  ,-99999
20140715210000, FEW 10   SCT 20  ,-99999
20140715220000, FEW 10   SCT 15  ,-99999
20140715230000, FEW 10   SCT 20  ,-99999
20140716000000, FEW 10   SCT 20  ,-99999
20140716010000, FEW 15   SCT 35  ,-99999
20140716020000, FEW 20   SCT 35  ,-99999
20140716030000, FEW 25   BKN 35  ,3500
20140716040000, FEW 25   SCT 35  ,-99999
20140716050000, FEW 30  ,-99999
20140716060000, FEW 30  ,-99999
20140716070000, FEW 30  ,-99999
20140716080000, FEW 30  ,-99999
20140716090000, FEW 30  ,-99999
20140716100000, FEW 25  ,-99999
20140716110000, FEW 25   SCT -9999  ,-99999
20140716120000, FEW 25   SCT -9999  ,-99999
20140716210000, FEW 10   BKN -9999  ,-9999
20140716220000, FEW 5   BKN -9999  ,-9999
20140716230000, FEW 8   BKN -9999  ,-9999
20140717000000, FEW 10   SCT 15   BKN -9999  ,-9999
20140717010000, FEW 15   SCT 25   BKN -9999  ,-9999
20140717020000, FEW 15   SCT 30   BKN -9999  ,-9999
20140717030000, FEW 20   SCT 30   BKN -9999  ,-9999
20140717040000, FEW 25   SCT 35   BKN -9999  ,-9999
20140717050000, FEW 30   BKN -9999  ,-9999
20140717060000, FEW 30   BKN -9999  ,-9999
20140717070000, FEW 30   BKN -9999  ,-9999
20140717080000, FEW 35   BKN -9999  ,-9999
20140717090000, FEW 35   BKN -9999  ,-9999
20140717100000, FEW 30   BKN -9999  ,-9999
20140717110000, FEW 30   BKN -9999  ,-9999
20140717120000, FEW 30   BKN -9999  ,-9999
20140717210000, FEW 30   BKN -9999  ,-9999
20140717220000, FEW 30   BKN -9999  ,-9999
20140717230000, FEW 30   BKN -9999  ,-9999
20140718000000, FEW 30   BKN -9999  ,-9999
20140718010000, FEW 15   SCT 25   BKN -9999  ,-9999
20140718020000, FEW 20   SCT 30   BKN -9999  ,-9999
20140718030000, FEW 30   BKN -9999  ,-9999
20140718040000, FEW 30   BKN -9999  ,-9999
20140718050000, FEW 30   BKN -9999  ,-9999
20140718060000, FEW 30   BKN -9999  ,-9999
20140718070000, FEW 15   BKN -9999  ,-9999
20140718080000, FEW 20   BKN -9999  ,-9999
20140718090000, FEW 25   BKN -9999  ,-9999
20140718100000, SCT 20   BKN -9999  ,-9999
20140718110000, FEW 30   BKN -9999  ,-9999
20140718120000, FEW 30   BKN -9999  ,-9999
20140718210000, FEW 50   SCT 110   BKN 160  ,16000
20140718220000, FEW 50   SCT 80   BKN 120  ,12000
20140718230000, FEW 10   SCT 80   BKN 110  ,11000
20140719000000, FEW 5   SCT 80   BKN 130  ,13000
20140719010000, FEW 8   SCT 80   BKN 110  ,11000
20140719020000, FEW 15   SCT 110   BKN 130  ,13000
20140719030000, FEW 15   BKN 130  ,13000
20140719040000, FEW 20   SCT 30   BKN 130  ,13000
20140719050000, FEW 25   BKN 130  ,13000
20140719060000, FEW 25   BKN 130  ,13000
20140719070000, SCT 30  ,-99999
20140719080000, FEW 15   SCT 25 CB  BKN 30  ,3000
20140719090000, FEW 10   FEW 25 CB  SCT 40   BKN 70  ,7000
20140719100000, FEW 5   SCT 120  ,-99999
20140719110000, FEW 20   SCT 150  ,-99999
20140719120000, FEW 20  ,-99999
20140719210000, FEW 5   SCT -9999  ,-99999
20140719220000, FEW 1   BKN 100  ,10000
20140719230000, FEW 3   BKN 120  ,12000
20140720000000, FEW 5   BKN 120  ,12000
20140720010000, FEW 15  ,-99999
20140720020000, FEW 20   SCT 25  ,-99999
20140720030000, FEW 20   SCT 30  ,-99999
20140720040000, FEW 20   FEW 25 TCU  SCT 30  ,-99999
20140720050000, FEW 20   FEW 25 CB  BKN 35  ,3500
20140720060000, FEW 20   FEW 25 CB  BKN 30   BKN 45  ,3000
20140720070000, FEW 20   SCT 35   BKN 45  ,4500
20140720080000, FEW 20   SCT 40   BKN 45  ,4500
20140720090000, FEW 20   SCT 40   BKN 45  ,4500
20140720100000, FEW 20   BKN 45   BKN 120  ,4500
20140720110000, FEW 20   SCT 25   BKN 120  ,12000
20140720120000, FEW 20   SCT 120   BKN 150  ,15000
20140720210000, FEW 1   SCT 5   BKN 15  ,1500
20140720220000, FEW 1   SCT 15   BKN 25  ,2500
20140720230000, FEW 1  ,-99999
20140721000000, FEW 10   BKN 15  ,1500
20140721010000, FEW 15   SCT 25  ,-99999
20140721020000, FEW 20   SCT -9999  ,-99999
20140721030000, FEW 20   BKN -9999  ,-9999
20140721040000, FEW 20   SCT 30  ,-99999
20140721050000, FEW 20  ,-99999
20140721060000, FEW 25  ,-99999
20140721070000, FEW 25  ,-99999
20140721080000, FEW 25  ,-99999
20140721090000, FEW 30  ,-99999
20140721100000, FEW 30  ,-99999
20140721110000, FEW 20   SCT 35  ,-99999
20140721120000, FEW 30  ,-99999
20140721210000, FEW 10   SCT 15  ,-99999
20140721220000, FEW 15  ,-99999
20140721230000, FEW 25  ,-99999
20140722000000, FEW 25  ,-99999
20140722010000, FEW 20   SCT 25  ,-99999
20140722020000, FEW 30   SCT -9999  ,-99999
20140722030000, FEW 30   SCT -9999  ,-99999
20140722040000, FEW 30   BKN -9999  ,-9999
20140722050000, FEW 30   BKN -9999  ,-9999
20140722060000, FEW 30   SCT 40   BKN -9999  ,-9999
20140722070000, FEW 30   SCT 40   BKN -9999  ,-9999
20140722080000, FEW 30   SCT 50   BKN -9999  ,-9999
20140722090000, FEW 30   SCT 50   BKN -9999  ,-9999
20140722100000, FEW 30   BKN -9999  ,-9999
20140722110000, FEW 30   BKN -9999  ,-9999
20140722120000, FEW 30   SCT -9999  ,-99999
20140722210000, FEW 8   SCT 15   BKN 25  ,2500
20140722220000, FEW 8   SCT 15   BKN 30  ,3000
20140722230000, FEW 3   SCT 10   BKN 15  ,1500
20140723000000, FEW 3   SCT 8   BKN 10  ,1000
20140723010000, FEW 6   SCT 10   BKN 15  ,1500
20140723020000, FEW 5   SCT 10   BKN 15  ,1500
20140723030000, FEW 1   SCT 10   BKN 15  ,1500
20140723040000, FEW 6   SCT 10   BKN 15  ,1500
20140723050000, FEW 10   SCT 20  ,-99999
20140723060000, FEW 10   SCT 25  ,-99999
20140723070000, FEW 20   SCT 30  ,-99999
20140723080000, FEW 20   SCT 30   BKN -9999  ,-9999
20140723090000, FEW 15   SCT 25   BKN -9999  ,-9999
20140723100000, FEW 15   BKN 25   BKN -9999  ,-9999
20140723110000, FEW 10   SCT 15   BKN 25  ,2500
20140723120000, FEW 8   SCT 15   BKN 20  ,2000
20140723210000, FEW 10   BKN 20  ,2000
20140723220000, FEW 7   SCT 10   BKN 15  ,1500
20140723230000, FEW 7   SCT 10   BKN 25  ,2500
20140724000000, FEW 10   BKN 20  ,2000
20140724010000, FEW 15   SCT 20   BKN 45  ,4500
20140724020000, FEW 15   SCT 25   BKN 45  ,4500
20140724030000, FEW 25   SCT 45  ,-99999
20140724040000, FEW 25   SCT 45  ,-99999
20140724050000, FEW 25   SCT 45  ,-99999
20140724060000, FEW 25   SCT 45  ,-99999
20140724070000, FEW 25   SCT 45  ,-99999
20140724080000, FEW 20   SCT 40  ,-99999
20140724090000, FEW 20   BKN 60  ,6000
20140724100000, FEW 20   SCT 25  ,-99999
20140724110000, FEW 25  ,-99999
20140724120000, FEW 35  ,-99999
20140724210000, FEW 20  ,-99999
20140724220000, FEW 15  ,-99999
20140724230000, FEW 10   SCT 15  ,-99999
20140725000000, FEW 10   BKN 20  ,2000
20140725010000, FEW 15   BKN 25  ,2500
20140725020000, FEW 20   BKN 35  ,3500
20140725030000, FEW 25   SCT 35  ,-99999
20140725040000, FEW 25   SCT 40  ,-99999
20140725050000, FEW 25  ,-99999
20140725060000, FEW 25  ,-99999
20140725070000, FEW 25   SCT 40  ,-99999
20140725080000, FEW 25   SCT 40  ,-99999
20140725090000, FEW 25  ,-99999
20140725100000, FEW 25  ,-99999
20140725110000, FEW 25   BKN 40  ,4000
20140725120000, FEW 25   BKN 35  ,3500
20140725210000, FEW 15   SCT 30  ,-99999
20140725220000, FEW 15   SCT 30  ,-99999
20140725230000, FEW 10   SCT 25   BKN 30  ,3000
20140726000000, FEW 15   SCT 25   BKN 30  ,3000
20140726010000, FEW 20   BKN 30  ,3000
20140726020000, FEW 25   SCT 40  ,-99999
20140726030000, FEW 25   SCT 40  ,-99999
20140726040000, FEW 30   BKN 40  ,4000
20140726050000, FEW 30   BKN 40  ,4000
20140726060000, FEW 30   SCT 40  ,-99999
20140726070000, FEW 30   SCT 40  ,-99999
20140726080000, FEW 25  ,-99999
20140726090000, FEW 25  ,-99999
20140726100000, FEW 25  ,-99999
20140726110000, FEW 25  ,-99999
20140726120000, FEW 25  ,-99999
20140726210000, FEW 15  ,-99999
20140726220000, FEW 20   SCT 45  ,-99999
20140726230000, FEW 10   BKN 40  ,4000
20140727000000, FEW 15   SCT 30  ,-99999
20140727010000, FEW 20   BKN 30  ,3000
20140727020000, FEW 20   BKN 30  ,3000
20140727030000, FEW 15   SCT 30   BKN 45  ,4500
20140727040000, FEW 25   SCT 35  ,-99999
20140727050000, FEW 25   SCT 45  ,-99999
20140727060000, FEW 30   SCT 40  ,-99999
20140727070000, FEW 25   BKN 35  ,3500
20140727080000, FEW 25  ,-99999
20140727090000, FEW 25  ,-99999
20140727100000, FEW 25  ,-99999
20140727110000, FEW 20  ,-99999
20140727120000, FEW 20  ,-99999
20140727210000, FEW 15   SCT -9999  ,-99999
20140727220000, FEW 15   SCT -9999  ,-99999
20140727230000, FEW 20   BKN -9999  ,-9999
20140728000000, FEW 25   BKN -9999  ,-9999
20140728010000, FEW 30   BKN -9999  ,-9999
20140728020000, FEW 30   BKN -9999  ,-9999
20140728030000, FEW 30   BKN -9999  ,-9999
20140728040000, FEW 35   SCT -9999  ,-99999
20140728050000, FEW 35   BKN -9999  ,-9999
20140728060000, FEW 35   BKN -9999  ,-9999
20140728070000, FEW 35   SCT -9999  ,-99999
20140728080000, FEW 35  ,-99999
20140728090000, FEW 35  ,-99999
20140728100000, FEW 35   SCT -9999  ,-99999
20140728110000, FEW 30   SCT 50  ,-99999
20140728120000, FEW 30  ,-99999
20140728210000, FEW 20  ,-99999
20140728220000, NSC -1  ,-99999
20140728230000, NSC -1  ,-99999
20140729000000, FEW 35  ,-99999
20140729010000, FEW 40  ,-99999
20140729020000, FEW 30  ,-99999
20140729030000, FEW 30   BKN 35   BKN 70  ,3500
20140729040000, FEW 30   BKN 35  ,3500
20140729050000, FEW 30   SCT 35  ,-99999
20140729060000, FEW 30   SCT 35  ,-99999
20140729070000, FEW 30   BKN 35  ,3500
20140729080000, FEW 35  ,-99999
20140729090000, FEW 30   SCT 40  ,-99999
20140729100000, FEW 35  ,-99999
20140729110000, FEW 35  ,-99999
20140729120000, FEW 35  ,-99999
20140729210000, FEW 10   FEW 20 CB ,-99999
20140729220000, FEW 15  ,-99999
20140729230000, FEW 10   SCT 30  ,-99999
20140730000000, FEW 20   SCT 30   BKN -9999  ,-9999
20140730010000, FEW 15   BKN -9999  ,-9999
20140730020000, FEW 15   BKN 35   BKN -9999  ,-9999
20140730030000, FEW 20   BKN 30   BKN -9999  ,-9999
20140730040000, FEW 20   SCT 30   BKN -9999  ,-9999
20140730050000, FEW 20   BKN 35   BKN -9999  ,-9999
20140730060000, FEW 20   BKN 35   BKN -9999  ,-9999
20140730070000, FEW 25   SCT 35   BKN -9999  ,-9999
20140730080000, FEW 25   SCT 35   BKN -9999  ,-9999
20140730090000, FEW 25   SCT 30   BKN -9999  ,-9999
20140730100000, FEW 25   BKN 170   BKN -9999  ,-9999
20140730110000, FEW 15   SCT 45   BKN 150  ,15000
20140730120000, FEW 20   FEW 25 CB  BKN 80  ,8000
20140730210000, FEW 15   SCT 30   BKN 140  ,14000
20140730220000, FEW 1   SCT 30   BKN 120  ,12000
20140730230000, FEW 35   BKN 100   BKN 130  ,10000
20140731000000, FEW 35   BKN 100   BKN 130  ,10000
20140731010000, FEW 20   SCT 30   BKN 120  ,12000
20140731020000, FEW 10   SCT 30   BKN 120  ,12000
20140731030000, FEW 8   SCT 15   BKN 35  ,3500
20140731040000, FEW 10   SCT 25   BKN 120  ,12000
20140731050000, FEW 10   SCT 30   BKN 70  ,7000
20140731060000, FEW 5   SCT 15   BKN 30  ,3000
20140731070000, FEW 6   BKN 30   BKN 120  ,3000
20140731080000, FEW 8   BKN 45   BKN 110  ,4500
20140731090000, FEW 10   SCT 45   BKN 120  ,12000
20140731100000, FEW 15   BKN 40   BKN 100  ,4000
20140731110000, FEW 20   SCT 45   BKN 100  ,10000
20140731120000, FEW 25   SCT 45   BKN 140  ,14000
20140731210000, FEW 6   BKN 20   BKN -9999  ,-9999
20140731220000, FEW 6   SCT 10   BKN 20  ,2000
20140731230000, FEW 8   SCT 140   BKN -9999  ,-9999
20140801000000, FEW 8   SCT 30   BKN -9999  ,-9999
