date,str_cloud,ceiling_metar,CIG_metar,CLING,CIG_after
20170409000000,FEW 3   SCT 6   BKN 12,1200,4,457.2,2
20170409010000,FEW 2   SCT 6   BKN 8,800,3,609.6,3
20170409020000,FEW 5   SCT 10   BKN 15,1500,4,609.6,3
20170409030000,FEW 15   SCT 25   BKN 70,7000,6,609.6,3
20170409040000,FEW 15   SCT 35   BKN 70,7000,6,609.6,3
20170409050000,FEW 15   SCT 25   BKN 60,6000,6,609.6,3
20170409060000,FEW 15   SCT 25   BKN 70,7000,6,609.6,3
20170409060000,FEW 15   SCT 25   BKN 70,7000,6,30479.695,99999
20170409070000,FEW 20   SCT 60   BKN 100,10000,6,30479.695,99999
20170409070000,FEW 20   SCT 60   BKN 100,10000,6,30479.695,99999
20170409080000,FEW 20   SCT 50   BKN 100,10000,6,30479.695,99999
20170409080000,FEW 20   SCT 50   BKN 100,10000,6,30479.695,99999
20170409090000,FEW 20   SCT 90   BKN 100,10000,6,30479.695,99999
20170409090000,FEW 20   SCT 90   BKN 100,10000,6,30479.695,99999
20170409100000,FEW 20   SCT 50   BKN 70,7000,6,30479.695,99999
20170409100000,FEW 20   SCT 50   BKN 70,7000,6,30479.695,99999
20170409110000,FEW 50   BKN 70   BKN 100,7000,6,30479.695,99999
20170409110000,FEW 50   BKN 70   BKN 100,7000,6,30479.695,99999
20170409120000,FEW 40   BKN 60   BKN 80,6000,6,30479.695,99999
20170409120000,FEW 40   BKN 60   BKN 80,6000,6,30479.695,99999
20170409210000,FEW 2   BKN 40   BKN 70,4000,6,243.84,2
20170409220000,FEW 2   SCT 30   BKN 50,5000,6,243.84,2
20170409230000,FEW 3   SCT 20   BKN 40,4000,6,243.84,2
20170410000000,FEW 2   SCT 10   BKN 60,6000,6,243.84,2
20170410010000,FEW 2   SCT 10   BKN 15,1500,4,243.84,2
20170410020000,FEW 2   SCT 15   BKN 45,4500,6,243.84,2
20170410030000,FEW 2   SCT 80   BKN 100,10000,6,243.84,2
20170410040000,FEW 2   SCT 10   BKN 50,5000,6,243.84,2
20170410050000,FEW 2   SCT 10   BKN 45,4500,6,243.84,2
20170410060000,FEW 8   BKN 50   BKN 80,5000,6,457.2,2
20170410060000,FEW 8   BKN 50   BKN 80,5000,6,304.8,2
20170410070000,FEW 8   BKN 60   BKN 80,6000,6,457.2,2
20170410070000,FEW 8   BKN 60   BKN 80,6000,6,304.8,2
20170410080000,FEW 8   SCT 20   BKN 60,6000,6,457.2,2
20170410080000,FEW 8   SCT 20   BKN 60,6000,6,609.6,3
20170410090000,FEW 8   SCT 15   BKN 60,6000,6,457.2,2
20170410090000,FEW 8   SCT 15   BKN 60,6000,6,609.6,3
20170410100000,FEW 10   SCT 15   BKN 60,6000,6,457.2,2
20170410100000,FEW 10   SCT 15   BKN 60,6000,6,609.6,3
20170410110000,FEW 10   SCT 15   BKN 60,6000,6,457.2,2
20170410110000,FEW 10   SCT 15   BKN 60,6000,6,609.6,3
20170410120000,FEW 10   SCT 15   BKN 60,6000,6,457.2,2
20170410120000,FEW 10   SCT 15   BKN 60,6000,6,762.0,3
20170410210000,FEW 10   SCT 30   BKN 40,4000,6,457.2,2
20170410220000,FEW 2   SCT 15   BKN 25,2500,5,243.84,2
20170410230000,FEW 1   SCT 2   BKN 4,400,2,182.88,1
20170411000000,FEW 1   BKN 7   BKN 10,700,3,152.4,1
20170411010000,FEW 1   SCT 2   BKN 3,300,2,152.4,1
20170411020000,FEW 1   SCT 2   BKN 3,300,2,152.4,1
20170411030000,FEW 5   SCT 10   BKN 15,1500,4,243.84,2
20170411040000,FEW 5   SCT 9   BKN 15,1500,4,365.76,2
20170411050000,FEW 8   SCT 10   BKN 15,1500,4,457.2,2
20170411060000,FEW 10   SCT 15   BKN 20,2000,5,457.2,2
20170411060000,FEW 10   SCT 15   BKN 20,2000,5,365.76,2
20170411070000,FEW 15   SCT 20   BKN 25,2500,5,457.2,2
20170411070000,FEW 15   SCT 20   BKN 25,2500,5,457.2,2
20170411080000,FEW 10   SCT 15   BKN 20,2000,5,609.6,3
20170411080000,FEW 10   SCT 15   BKN 20,2000,5,457.2,2
20170411090000,FEW 15   SCT 20   BKN 35,3500,5,609.6,3
20170411090000,FEW 15   SCT 20   BKN 35,3500,5,457.2,2
20170411100000,FEW 15   SCT 20   BKN 35,3500,5,609.6,3
20170411100000,FEW 15   SCT 20   BKN 35,3500,5,487.68,2
20170411110000,FEW 15   SCT 20   BKN 30,3000,5,609.6,3
20170411110000,FEW 15   SCT 20   BKN 30,3000,5,518.16,3
20170411120000,FEW 15   SCT 25   BKN 35,3500,5,609.6,3
20170411120000,FEW 15   SCT 25   BKN 35,3500,5,548.64,3
20170411210000,-99999,-99999,99999,30479.695,99999
20170411220000,-99999,-99999,99999,30479.695,99999
20170411230000,-99999,-99999,99999,30479.695,99999
20170412000000,FEW 30,-99999,99999,30479.695,99999
20170412010000,FEW 30   BKN 140,14000,6,30479.695,99999
20170412020000,FEW 30   SCT 140,-99999,99999,30479.695,99999
20170412030000,FEW 30,-99999,99999,30479.695,99999
20170412040000,FEW 30,-99999,99999,30479.695,99999
20170412050000,FEW 30,-99999,99999,30479.695,99999
20170412060000,FEW 35,-99999,99999,30479.695,99999
20170412060000,FEW 35,-99999,99999,30479.695,99999
20170412070000,FEW 35,-99999,99999,30479.695,99999
20170412070000,FEW 35,-99999,99999,30479.695,99999
20170412080000,FEW 35,-99999,99999,30479.695,99999
20170412080000,FEW 35,-99999,99999,30479.695,99999
20170412090000,FEW 35,-99999,99999,30479.695,99999
20170412090000,FEW 35,-99999,99999,30479.695,99999
20170412100000,FEW 35,-99999,99999,30479.695,99999
20170412100000,FEW 35,-99999,99999,30479.695,99999
20170412110000,FEW 35,-99999,99999,30479.695,99999
20170412110000,FEW 35,-99999,99999,30479.695,99999
20170412120000,FEW 35   BKN 170,17000,6,30479.695,99999
20170412120000,FEW 35   BKN 170,17000,6,30479.695,99999
20170412210000,-99999,-99999,99999,30479.695,99999
20170412220000,-99999,-99999,99999,30479.695,99999
20170412230000,-99999,-99999,99999,30479.695,99999
20170413000000,-99999,-99999,99999,30479.695,99999
20170413010000,-99999,-99999,99999,30479.695,99999
20170413020000,-99999,-99999,99999,30479.695,99999
20170413030000,-99999,-99999,99999,30479.695,99999
20170413040000,-99999,-99999,99999,30479.695,99999
20170413050000,FEW 40,-99999,99999,30479.695,99999
20170413060000,FEW 40,-99999,99999,30479.695,99999
20170413060000,FEW 40,-99999,99999,30479.695,99999
20170413070000,-99999,-99999,99999,30479.695,99999
20170413070000,-99999,-99999,99999,30479.695,99999
20170413080000,-99999,-99999,99999,30479.695,99999
20170413080000,-99999,-99999,99999,30479.695,99999
20170413090000,-99999,-99999,99999,30479.695,99999
20170413090000,-99999,-99999,99999,30479.695,99999
20170413100000,-99999,-99999,99999,30479.695,99999
20170413100000,-99999,-99999,99999,30479.695,99999
20170413110000,-99999,-99999,99999,30479.695,99999
20170413110000,-99999,-99999,99999,30479.695,99999
20170413120000,-99999,-99999,99999,30479.695,99999
20170413120000,-99999,-99999,99999,30479.695,99999
20170413210000,-99999,-99999,99999,30479.695,99999
20170413220000,-99999,-99999,99999,30479.695,99999
20170413230000,-99999,-99999,99999,30479.695,99999
20170414000000,-99999,-99999,99999,30479.695,99999
20170414010000,-99999,-99999,99999,30479.695,99999
20170414020000,FEW 30,-99999,99999,30479.695,99999
20170414030000,FEW 40,-99999,99999,30479.695,99999
20170414040000,FEW 40,-99999,99999,30479.695,99999
20170414050000,FEW 40,-99999,99999,30479.695,99999
20170414060000,FEW 40,-99999,99999,30479.695,99999
20170414060000,FEW 40,-99999,99999,30479.695,99999
20170414070000,FEW 40,-99999,99999,30479.695,99999
20170414070000,FEW 40,-99999,99999,30479.695,99999
20170414080000,FEW 40,-99999,99999,30479.695,99999
20170414080000,FEW 40,-99999,99999,30479.695,99999
20170414090000,FEW 40,-99999,99999,30479.695,99999
20170414090000,FEW 40,-99999,99999,30479.695,99999
20170414100000,FEW 40,-99999,99999,30479.695,99999
20170414100000,FEW 40,-99999,99999,30479.695,99999
20170414110000,FEW 40,-99999,99999,30479.695,99999
20170414110000,FEW 40,-99999,99999,30479.695,99999
20170414120000,FEW 50,-99999,99999,30479.695,99999
20170414120000,FEW 50,-99999,99999,30479.695,99999
20170414210000,FEW 20   SCT 30,-99999,99999,182.88,1
20170414220000,FEW 20,-99999,99999,182.88,1
20170414230000,FEW 25,-99999,99999,243.84,2
20170415000000,FEW 20,-99999,99999,243.84,2
20170415010000,FEW 20   SCT 30,-99999,99999,304.8,2
20170415020000,FEW 20   BKN 35,3500,5,457.2,2
20170415030000,FEW 20   BKN 35,3500,5,457.2,2
20170415040000,FEW 25   SCT 35,-99999,99999,30479.695,99999
20170415050000,FEW 25   SCT 35,-99999,99999,30479.695,99999
20170415060000,FEW 25   SCT 35,-99999,99999,30479.695,99999
20170415060000,FEW 25   SCT 35,-99999,99999,1066.8,4
20170415070000,FEW 30   SCT 40,-99999,99999,1219.2,4
20170415070000,FEW 30   SCT 40,-99999,99999,1066.8,4
20170415080000,FEW 30   BKN 40,4000,6,1066.8,4
20170415080000,FEW 30   BKN 40,4000,6,762.0,3
20170415090000,FEW 30   BKN 40,4000,6,914.4,3
20170415090000,FEW 30   BKN 40,4000,6,609.6,3
20170415100000,FEW 30   SCT 40,-99999,99999,609.6,3
20170415100000,FEW 30   SCT 40,-99999,99999,457.2,2
20170415110000,FEW 30   BKN 40,4000,6,304.8,2
20170415110000,FEW 30   BKN 40,4000,6,243.84,2
20170415120000,FEW 30   SCT 50,-99999,99999,243.84,2
20170415120000,FEW 30   SCT 50,-99999,99999,243.84,2
20170415210000,FEW 2   SCT 10   BKN 25,2500,5,60.96,1
20170415220000,FEW 1   SCT 25   BKN 40,4000,6,60.96,1
20170415230000,FEW 1   SCT 15   BKN 40,4000,6,60.96,1
20170416000000,FEW 1   SCT 3   BKN 30,3000,5,91.44,1
20170416010000,FEW 1   SCT 80   BKN 120,12000,6,152.4,1
20170416020000,FEW 5   SCT 80   BKN 150,15000,6,152.4,1
20170416030000,FEW 5   SCT 80   BKN -9999,-9999,9999,243.84,2
20170416040000,FEW 10   SCT 60   BKN -9999,-9999,9999,243.84,2
20170416050000,FEW 10   SCT 80   BKN -9999,-9999,9999,243.84,2
20170416060000,FEW 10   SCT 70   BKN -9999,-9999,9999,243.84,2
20170416060000,FEW 10   SCT 70   BKN -9999,-9999,9999,762.0,3
20170416070000,FEW 30   BKN 70   BKN -9999,-9999,9999,243.84,2
20170416070000,FEW 30   BKN 70   BKN -9999,-9999,9999,640.08,3
20170416080000,FEW 30   BKN 60   BKN 140,6000,6,243.84,2
20170416080000,FEW 30   BKN 60   BKN 140,6000,6,457.2,2
20170416090000,FEW 15   BKN 20   BKN 100,2000,5,152.4,1
20170416090000,FEW 15   BKN 20   BKN 100,2000,5,243.84,2
20170416100000,FEW 8   BKN 10   BKN 90,1000,4,152.4,1
20170416100000,FEW 8   BKN 10   BKN 90,1000,4,243.84,2
20170416110000,FEW 6   SCT 20   BKN 140,14000,6,91.44,1
20170416110000,FEW 6   SCT 20   BKN 140,14000,6,152.4,1
20170416120000,FEW 6   SCT 10,-99999,99999,91.44,1
20170416120000,FEW 6   SCT 10,-99999,99999,91.44,1
20170416210000,FEW 2   SCT 4   BKN 6,600,3,60.96,1
20170416220000,FEW 4   SCT 15   BKN 50,5000,6,60.96,1
20170416230000,FEW 8   SCT 30   BKN 40,4000,6,60.96,1
20170417000000,FEW 15   BKN 35   BKN 60,3500,5,91.44,1
20170417010000,FEW 2   SCT 3   BKN 5,500,3,152.4,1
20170417020000,FEW 3   SCT 6   BKN 12,1200,4,152.4,1
20170417030000,FEW 3   SCT 6   BKN 9,900,3,243.84,2
20170417040000,FEW 2   SCT 5   BKN 8,800,3,243.84,2
20170417050000,FEW 2   SCT 4   BKN 6,600,3,243.84,2
20170417060000,FEW 3   SCT 5   BKN 8,800,3,243.84,2
20170417060000,FEW 3   SCT 5   BKN 8,800,3,152.4,1
20170417070000,FEW 3   SCT 6   BKN 15,1500,4,243.84,2
20170417070000,FEW 3   SCT 6   BKN 15,1500,4,152.4,1
20170417080000,FEW 3   SCT 7   BKN 15,1500,4,243.84,2
20170417080000,FEW 3   SCT 7   BKN 15,1500,4,106.68,1
20170417090000,FEW 2   BKN 4   BKN 10,400,2,243.84,2
20170417090000,FEW 2   BKN 4   BKN 10,400,2,91.44,1
20170417100000,FEW 2   BKN 3   BKN 10,300,2,243.84,2
20170417100000,FEW 2   BKN 3   BKN 10,300,2,91.44,1
20170417110000,FEW 2   SCT 6   BKN 8,800,3,152.4,1
20170417110000,FEW 2   SCT 6   BKN 8,800,3,91.44,1
20170417120000,FEW 4   BKN 6   BKN 10,600,3,152.4,1
20170417120000,FEW 4   BKN 6   BKN 10,600,3,91.44,1
20170417210000,FEW 10   SCT 15   BKN 20,2000,5,274.32,2
20170417220000,FEW 20   BKN 120   BKN -9999,-9999,9999,274.32,2
20170417230000,FEW 10   SCT 120   BKN -9999,-9999,9999,457.2,2
20170418000000,FEW 15   SCT 120   BKN -9999,-9999,9999,30479.695,99999
20170418010000,FEW 15   SCT 25   BKN -9999,-9999,9999,30479.695,99999
20170418020000,FEW 20   BKN -9999,-9999,9999,30479.695,99999
20170418030000,FEW 30   BKN -9999,-9999,9999,30479.695,99999
20170418040000,FEW 35   BKN -9999,-9999,9999,30479.695,99999
20170418050000,FEW 40   BKN -9999,-9999,9999,30479.695,99999
20170418060000,FEW 40   SCT -9999,-99999,99999,30479.695,99999
20170418060000,FEW 40   SCT -9999,-99999,99999,30479.695,99999
20170418070000,FEW 40   SCT -9999,-99999,99999,30479.695,99999
20170418070000,FEW 40   SCT -9999,-99999,99999,30479.695,99999
20170418080000,FEW 30   SCT -9999,-99999,99999,30479.695,99999
20170418080000,FEW 30   SCT -9999,-99999,99999,30479.695,99999
20170418090000,FEW 25   SCT 30,-99999,99999,914.4,3
20170418090000,FEW 25   SCT 30,-99999,99999,30479.695,99999
20170418100000,FEW 20   BKN 30,3000,5,914.4,3
20170418100000,FEW 20   BKN 30,3000,5,30479.695,99999
20170418110000,FEW 15   SCT 20   BKN 25,2500,5,914.4,3
20170418110000,FEW 15   SCT 20   BKN 25,2500,5,457.2,2
20170418120000,FEW 15   SCT 20   BKN 35,3500,5,457.2,2
20170418120000,FEW 15   SCT 20   BKN 35,3500,5,457.2,2
20170418210000,-99999,-99999,99999,30479.695,99999
20170418220000,FEW 30   BKN -9999,-9999,9999,30479.695,99999
20170418230000,-99999,-99999,99999,30479.695,99999
20170419000000,-99999,-99999,99999,30479.695,99999
20170419010000,-99999,-99999,99999,30479.695,99999
20170419020000,FEW 30,-99999,99999,30479.695,99999
20170419030000,-99999,-99999,99999,30479.695,99999
20170419040000,-99999,-99999,99999,30479.695,99999
20170419050000,-99999,-99999,99999,30479.695,99999
20170419060000,-99999,-99999,99999,30479.695,99999
20170419060000,-99999,-99999,99999,30479.695,99999
20170419070000,-99999,-99999,99999,30479.695,99999
20170419070000,-99999,-99999,99999,30479.695,99999
20170419080000,-99999,-99999,99999,30479.695,99999
20170419080000,-99999,-99999,99999,30479.695,99999
20170419090000,-99999,-99999,99999,30479.695,99999
20170419090000,-99999,-99999,99999,30479.695,99999
20170419100000,-99999,-99999,99999,30479.695,99999
20170419100000,-99999,-99999,99999,30479.695,99999
20170419110000,-99999,-99999,99999,30479.695,99999
20170419110000,-99999,-99999,99999,30479.695,99999
20170419120000,-99999,-99999,99999,30479.695,99999
20170419120000,-99999,-99999,99999,30479.695,99999
20170419210000,-99999,-99999,99999,30479.695,99999
20170419220000,-99999,-99999,99999,30479.695,99999
20170419230000,FEW 50   BKN 100   BKN 120,10000,6,30479.695,99999
20170420000000,NSC -1,-99999,99999,30479.695,99999
20170420010000,FEW 50   SCT 80   BKN 100,10000,6,30479.695,99999
20170420020000,FEW 2   SCT 80   BKN 100,10000,6,30479.695,99999
20170420030000,FEW 4   BKN 90   OVC 120,9000,6,30479.695,99999
20170420040000,FEW 2   BKN 80   OVC 100,8000,6,30479.695,99999
20170420050000,FEW 2   BKN 70   OVC 100,7000,6,30479.695,99999
20170420060000,FEW 2   SCT 60   BKN 80,8000,6,914.4,3
20170420060000,FEW 2   SCT 60   BKN 80,8000,6,609.6,3
20170420070000,FEW 2   BKN 60   BKN 80,6000,6,609.6,3
20170420070000,FEW 2   BKN 60   BKN 80,6000,6,457.2,2
20170420080000,FEW 1   BKN 50   BKN 80,5000,6,609.6,3
20170420080000,FEW 1   BKN 50   BKN 80,5000,6,243.84,2
20170420090000,FEW 1   BKN 50   BKN 80,5000,6,609.6,3
20170420090000,FEW 1   BKN 50   BKN 80,5000,6,182.88,1
20170420100000,FEW 1   SCT 15   BKN 40,4000,6,609.6,3
20170420100000,FEW 1   SCT 15   BKN 40,4000,6,182.88,1
20170420110000,FEW 2   SCT 30   BKN 40,4000,6,609.6,3
20170420110000,FEW 2   SCT 30   BKN 40,4000,6,182.88,1
20170420120000,FEW 2   SCT 25   BKN 40,4000,6,457.2,2
20170420120000,FEW 2   SCT 25   BKN 40,4000,6,152.4,1
20170420210000,FEW 2   SCT 30   BKN 40,4000,6,91.44,1
20170420220000,FEW 1   SCT 30   BKN 40,4000,6,152.4,1
20170420230000,FEW 1   BKN 45,4500,6,152.4,1
20170421000000,FEW 5   SCT 10   BKN 45,4500,6,243.84,2
20170421010000,FEW 8   SCT 20   BKN 50,5000,6,304.8,2
20170421020000,FEW 10   BKN 15   BKN 50,1500,4,304.8,2
20170421030000,FEW 10   SCT 12   BKN 15,1500,4,457.2,2
20170421040000,FEW 15   BKN 20   BKN 150,2000,5,457.2,2
20170421050000,FEW 20   SCT 30   BKN 160,16000,6,457.2,2
20170421060000,FEW 20   SCT 30   BKN 60,6000,6,609.6,3
20170421060000,FEW 20   SCT 30   BKN 60,6000,6,30479.695,99999
20170421070000,FEW 25   BKN 110,11000,6,609.6,3
20170421070000,FEW 25   BKN 110,11000,6,30479.695,99999
20170421080000,FEW 10   BKN 15   BKN 30,1500,4,304.8,2
20170421080000,FEW 10   BKN 15   BKN 30,1500,4,365.76,2
20170421090000,FEW 10   BKN 15   BKN 30,1500,4,304.8,2
20170421090000,FEW 10   BKN 15   BKN 30,1500,4,304.8,2
20170421100000,FEW 10   BKN 20   BKN 140,2000,5,243.84,2
20170421100000,FEW 10   BKN 20   BKN 140,2000,5,304.8,2
20170421110000,FEW 10   BKN 25   BKN 100,2500,5,243.84,2
20170421110000,FEW 10   BKN 25   BKN 100,2500,5,304.8,2
20170421120000,FEW 25   BKN 140   BKN -9999,-9999,9999,182.88,1
20170421120000,FEW 25   BKN 140   BKN -9999,-9999,9999,457.2,2
20170421210000,FEW 45   BKN 130   BKN -9999,-9999,9999,457.2,2
20170421220000,FEW 45   SCT 60   BKN 120,12000,6,457.2,2
20170421230000,FEW 25   SCT 140   BKN -9999,-9999,9999,457.2,2
20170422000000,FEW 30   BKN -9999,-9999,9999,609.6,3
20170422010000,FEW 30   BKN 140,14000,6,914.4,3
20170422020000,FEW 25   SCT 30   BKN 140,14000,6,914.4,3
20170422030000,FEW 25   SCT 30   BKN 140,14000,6,914.4,3
20170422040000,FEW 30   SCT 40   BKN -9999,-9999,9999,914.4,3
20170422050000,FEW 30   BKN -9999,-9999,9999,1066.8,4
20170422060000,FEW 30   SCT 70   BKN -9999,-9999,9999,1219.2,4
20170422060000,FEW 30   SCT 70   BKN -9999,-9999,9999,30479.695,99999
20170422070000,FEW 35   BKN -9999,-9999,9999,1219.2,4
20170422070000,FEW 35   BKN -9999,-9999,9999,30479.695,99999
20170422080000,FEW 45   SCT -9999,-99999,99999,30479.695,99999
20170422080000,FEW 45   SCT -9999,-99999,99999,30479.695,99999
20170422090000,FEW 45   BKN -9999,-9999,9999,30479.695,99999
20170422090000,FEW 45   BKN -9999,-9999,9999,30479.695,99999
20170422100000,FEW 45,-99999,99999,30479.695,99999
20170422100000,FEW 45,-99999,99999,30479.695,99999
20170422110000,FEW 40,-99999,99999,30479.695,99999
20170422110000,FEW 40,-99999,99999,30479.695,99999
20170422120000,FEW 40,-99999,99999,30479.695,99999
20170422120000,FEW 40,-99999,99999,30479.695,99999
20170422210000,-99999,-99999,99999,30479.695,99999
20170422220000,-99999,-99999,99999,30479.695,99999
20170422230000,-99999,-99999,99999,30479.695,99999
20170423000000,FEW 40,-99999,99999,30479.695,99999
20170423010000,FEW 40,-99999,99999,30479.695,99999
20170423020000,FEW 40,-99999,99999,30479.695,99999
20170423030000,-99999,-99999,99999,30479.695,99999
20170423040000,FEW 40,-99999,99999,30479.695,99999
20170423050000,FEW 40,-99999,99999,30479.695,99999
20170423060000,FEW 40,-99999,99999,30479.695,99999
20170423060000,FEW 40,-99999,99999,30479.695,99999
20170423070000,FEW 40   SCT 60,-99999,99999,30479.695,99999
20170423070000,FEW 40   SCT 60,-99999,99999,30479.695,99999
20170423080000,FEW 40   SCT 50,-99999,99999,30479.695,99999
20170423080000,FEW 40   SCT 50,-99999,99999,30479.695,99999
20170423090000,FEW 40   SCT 50,-99999,99999,30479.695,99999
20170423090000,FEW 40   SCT 50,-99999,99999,30479.695,99999
20170423100000,FEW 40   SCT 50,-99999,99999,30479.695,99999
20170423100000,FEW 40   SCT 50,-99999,99999,30479.695,99999
20170423110000,FEW 40   BKN 50,5000,6,30479.695,99999
20170423110000,FEW 40   BKN 50,5000,6,30479.695,99999
20170423120000,FEW 40,-99999,99999,30479.695,99999
20170423120000,FEW 40,-99999,99999,30479.695,99999
20170423210000,FEW 30,-99999,99999,30479.695,99999
20170423220000,FEW 25,-99999,99999,30479.695,99999
20170423230000,FEW 20,-99999,99999,30479.695,99999
20170424000000,FEW 20,-99999,99999,30479.695,99999
20170424010000,FEW 40   SCT -9999,-99999,99999,30479.695,99999
20170424020000,FEW 40   BKN -9999,-9999,9999,30479.695,99999
20170424030000,FEW 40   BKN -9999,-9999,9999,30479.695,99999
20170424040000,FEW 40   BKN -9999,-9999,9999,30479.695,99999
20170424050000,FEW 40   BKN -9999,-9999,9999,30479.695,99999
20170424060000,FEW 40   BKN -9999,-9999,9999,30479.695,99999
20170424060000,FEW 40   BKN -9999,-9999,9999,30479.695,99999
20170424070000,FEW 40   BKN 160   BKN -9999,-9999,9999,30479.695,99999
20170424070000,FEW 40   BKN 160   BKN -9999,-9999,9999,30479.695,99999
20170424080000,FEW 40   SCT 80   BKN -9999,-9999,9999,30479.695,99999
20170424080000,FEW 40   SCT 80   BKN -9999,-9999,9999,30479.695,99999
20170424090000,FEW 40   SCT 80,-99999,99999,30479.695,99999
20170424090000,FEW 40   SCT 80,-99999,99999,30479.695,99999
20170424100000,NSC -1,-99999,99999,30479.695,99999
20170424100000,NSC -1,-99999,99999,914.4,3
20170424110000,NSC -1,-99999,99999,30479.695,99999
20170424110000,NSC -1,-99999,99999,914.4,3
20170424120000,-99999,-99999,99999,30479.695,99999
20170424120000,-99999,-99999,99999,609.6,3
20170424210000,FEW 35   BKN 70,7000,6,30479.695,99999
20170424220000,FEW 35   BKN -9999,-9999,9999,30479.695,99999
20170424230000,FEW 35   BKN -9999,-9999,9999,30479.695,99999
20170425000000,FEW 35   BKN 90,9000,6,30479.695,99999
20170425010000,FEW 35   SCT 70,-99999,99999,30479.695,99999
20170425020000,FEW 30   SCT 80,-99999,99999,1066.8,4
20170425030000,FEW 30   SCT 35   BKN 60,6000,6,1066.8,4
20170425040000,FEW 30   SCT 40   BKN 80,8000,6,1066.8,4
20170425050000,FEW 30   BKN 35   BKN 80,3500,5,1066.8,4
20170425060000,FEW 25   BKN 35   BKN -9999,-9999,9999,1066.8,4
20170425060000,FEW 25   BKN 35   BKN -9999,-9999,9999,1219.2,4
20170425070000,FEW 25   BKN 35   BKN 60,3500,5,1066.8,4
20170425070000,FEW 25   BKN 35   BKN 60,3500,5,1219.2,4
20170425080000,FEW 20   SCT 35   BKN 80,8000,6,30479.695,99999
20170425080000,FEW 20   SCT 35   BKN 80,8000,6,1219.2,4
20170425090000,FEW 30   BKN 80   BKN -9999,-9999,9999,30479.695,99999
20170425090000,FEW 30   BKN 80   BKN -9999,-9999,9999,609.6,3
20170425100000,FEW 30   SCT 60   BKN 80,8000,6,30479.695,99999
20170425100000,FEW 30   SCT 60   BKN 80,8000,6,609.6,3
20170425110000,FEW 30   SCT 70   BKN 90,9000,6,30479.695,99999
20170425110000,FEW 30   SCT 70   BKN 90,9000,6,609.6,3
