file_name,telegram_type,station_code,data_id,announced,created,obs_kind,date,fct_start_day,fct_start_hour,fct_end_day,fct_end_hour,wind_dir,wind_speed_over100kt_flag,wind_speed,wind_gusts_over100kt_flag,wind_gusts,wind_dir_min,wind_dir_max,cavok,visibility,rvr_count,wx_count,cloud_count,str_cloud,temp_sign,temp,dew_point_sign,dew_point,altimeter_hpa,bulletin,wx
20180130_120000.002,0,RJFK,,,,0,20180130120000,-1,-1,-1,-1,330,-1,6,-1,-1,-1,-1,,9999,0,0,1,FEW 40,-1,1,-1,7,1024,RJFK 301200Z 33006KT 9999 FEW040 M01/M07 Q1024 RMK 1CU040     A3026=,
20180130_210000.002,0,RJFK,,,,0,20180130210000,-1,-1,-1,-1,360,-1,7,-1,-1,-1,-1,,9999,0,0,2,FEW 30   BKN -9999,-1,3,-1,6,1025,RJFK 302100Z 36007KT 9999 FEW030 BKN/// M03/M06 Q1025 RMK     1CU030 A3028=,
20180130_220000.002,0,RJFK,,,,0,20180130220000,-1,-1,-1,-1,350,-1,7,-1,-1,-1,-1,,9999,0,0,2,FEW 30   BKN -9999,-1,3,-1,5,1025,RJFK 302200Z 35007KT 9999 FEW030 BKN/// M03/M05 Q1025 RMK     1CU030 A3028=,
20180130_230000.002,0,RJFK,,,,0,20180130230000,-1,-1,-1,-1,350,-1,9,-1,-1,-1,-1,,9999,0,0,2,FEW 40   BKN -9999,-1,2,-1,5,1025,RJFK 302300Z 35009KT 9999 FEW040 BKN/// M02/M05 Q1025 RMK     1CU040 A3027=,
20180131_000000.002,0,RJFK,,,,0,20180131000000,-1,-1,-1,-1,350,-1,10,-1,-1,-1,-1,,9999,0,0,2,FEW 40   BKN -9999,1,1,-1,5,1024,RJFK 310000Z 35010KT 9999 FEW040 BKN/// 01/M05 Q1024 RMK     1CU040 A3025=,
20180131_010000.002,0,RJFK,,,,0,20180131010000,-1,-1,-1,-1,10,-1,9,-1,-1,-1,-1,,9999,0,0,2,FEW 40   BKN -9999,1,4,-1,6,1024,RJFK 310100Z 01009KT 9999 FEW040 BKN/// 04/M06 Q1024 RMK     1CU040 A3025=,
20180131_020000.002,0,RJFK,,,,0,20180131020000,-1,-1,-1,-1,330,-1,5,-1,-1,290,10,,9999,0,0,2,FEW 40   BKN -9999,1,6,-1,6,1024,RJFK 310200Z 33005KT 290V010 9999 FEW040 BKN/// 06/M06 Q1024     RMK 1CU040 A3026=,
20180131_030000.002,0,RJFK,,,,0,20180131030000,-1,-1,-1,-1,999,-1,4,-1,-1,-1,-1,,9999,0,0,1,FEW 40,1,7,-1,4,1024,RJFK 310300Z VRB04KT 9999 FEW040 07/M04 Q1024 RMK 1CU040     A3024=,
20180131_040000.002,0,RJFK,,,,0,20180131040000,-1,-1,-1,-1,150,-1,7,-1,-1,110,180,,9999,0,0,3,FEW 35   SCT 120   BKN -9999,1,8,-1,5,1023,RJFK 310400Z 15007KT 110V180 9999 FEW035 SCT120 BKN/// 08/M05     Q1023 RMK 1CU035 3AC120 A3021=,
20180131_050000.002,0,RJFK,,,,0,20180131050000,-1,-1,-1,-1,180,-1,6,-1,-1,-1,-1,,9999,0,0,3,FEW 35   SCT 100   BKN -9999,1,8,-1,6,1022,RJFK 310500Z 18006KT 9999 FEW035 SCT100 BKN/// 08/M06 Q1022     RMK 1CU035 3AC100 A3020=,
20180131_060000.002,0,RJFK,,,,0,20180131060000,-1,-1,-1,-1,999,-1,2,-1,-1,-1,-1,,9999,0,0,3,FEW 35   SCT 120   BKN -9999,1,9,-1,4,1022,RJFK 310600Z VRB02KT 9999 FEW035 SCT120 BKN/// 09/M04 Q1022     RMK 1CU035 3AC120 A3018=,
20180131_070000.003,0,RJFK,,,,0,20180131070000,-1,-1,-1,-1,999,-1,2,-1,-1,-1,-1,,9999,0,0,3,FEW 35   SCT 120   BKN -9999,1,9,-1,3,1022,RJFK 310700Z VRB02KT 9999 FEW035 SCT120 BKN/// 09/M03 Q1022     RMK 1CU035 4AC120 A3018=,
20180131_080000.003,0,RJFK,,,,0,20180131080000,-1,-1,-1,-1,250,-1,5,-1,-1,220,290,,9999,0,0,3,FEW 40   SCT 110   BKN 140,1,8,-1,3,1022,RJFK 310800Z 25005KT 220V290 9999 FEW040 SCT110 BKN140 08/M03     Q1022 RMK 1CU040 3AC110 6AC140 A3018=,
20180131_090000.002,0,RJFK,,,,0,20180131090000,-1,-1,-1,-1,999,-1,2,-1,-1,-1,-1,,9999,0,0,3,FEW 40   BKN 110   BKN -9999,1,8,-1,3,1021,RJFK 310900Z VRB02KT 9999 FEW040 BKN110 BKN/// 08/M03 Q1021     RMK 1CU040 5AC110 A3017=,
20180131_100000.002,0,RJFK,,,,0,20180131100000,-1,-1,-1,-1,120,-1,1,-1,-1,-1,-1,,9999,0,0,3,FEW 40   BKN 110   BKN -9999,1,6,-1,2,1021,RJFK 311000Z 12001KT 9999 FEW040 BKN110 BKN/// 06/M02 Q1021     RMK 1CU040 6AC110 A3017=,
20180131_110000.002,0,RJFK,,,,0,20180131110000,-1,-1,-1,-1,50,-1,2,-1,-1,-1,-1,,9999,0,0,3,FEW 40   SCT 90   BKN 120,1,5,-1,1,1021,RJFK 311100Z 05002KT 9999 FEW040 SCT090 BKN120 05/M01 Q1021     RMK 1CU040 3AC090 7AC120 A3017=,
20180131_120000.002,0,RJFK,,,,0,20180131120000,-1,-1,-1,-1,10,-1,4,-1,-1,-1,-1,,9999,0,0,3,FEW 30   SCT 80   BKN 100,1,4,-1,0,1021,RJFK 311200Z 01004KT 9999 FEW030 SCT080 BKN100 04/M00 Q1021     RMK 1CU030 3AC080 7AC100 A3017=,
20180131_210000.002,0,RJFK,,,,0,20180131210000,-1,-1,-1,-1,350,-1,9,-1,-1,-1,-1,,8000,0,1,3,FEW 15   SCT 25   BKN 35,1,2,1,2,1021,RJFK 312100Z 35009KT 8000 -SHRA FEW015 SCT025 BKN035 02/02     Q1021 RMK 1CU015 3CU025 7CU035 A3015=,- RA SH
20180131_220000.002,0,RJFK,,,,0,20180131220000,-1,-1,-1,-1,350,-1,9,-1,-1,-1,-1,,9999,0,1,3,FEW 2   SCT 35   BKN 50,1,2,1,2,1021,RJFK 312200Z 35009KT 9999 -RA FEW002 SCT035 BKN050 02/02 Q1021     RMK 1ST002 3CU035 6SC050 A3015=,- RA
20180131_230000.002,0,RJFK,,,,0,20180131230000,-1,-1,-1,-1,360,-1,5,-1,-1,-1,-1,,9999,0,2,3,FEW 1   SCT 35   BKN 50,1,2,1,2,1021,RJFK 312300Z 36005KT 9999 -RA BCFG FEW001 SCT035 BKN050 02/02     Q1021 RMK 1ST001 4CU035 6SC050 A3015 FG NE-E=,- RA; BC FG
20180201_000000.003,0,RJFK,,,,0,20180201000000,-1,-1,-1,-1,10,-1,7,-1,-1,-1,-1,,8000,1,2,3,FEW 1   SCT 2   BKN 35,1,2,1,2,1021,RJFK 010000Z 01007KT 8000 R34/P2000N -RA BCFG FEW001 SCT002     BKN035 02/02 Q1021 RMK 1ST001 3ST002 6SC035 A3016 1500NE           FG N-E=,- RA; BC FG
20180201_010000.002,0,RJFK,,,,0,20180201010000,-1,-1,-1,-1,360,-1,5,-1,-1,-1,-1,,7000,0,1,3,FEW 1   SCT 10   BKN 35,1,3,1,3,1021,RJFK 010100Z 36005KT 7000 -RA FEW001 SCT010 BKN035 03/03 Q1021     RMK 1ST001 4ST010 6SC035 A3016=,- RA
20180201_020000.002,0,RJFK,,,,0,20180201020000,-1,-1,-1,-1,10,-1,3,-1,-1,340,60,,9000,0,1,3,FEW 2   SCT 10   BKN 15,1,3,1,3,1021,RJFK 010200Z 01003KT 340V060 9000 -RA FEW002 SCT010 BKN015     03/03 Q1021 RMK 1ST002 3ST010 5CU015 A3016=,- RA
20180201_030000.003,0,RJFK,,,,0,20180201030000,-1,-1,-1,-1,350,-1,5,-1,-1,-1,-1,,9000,0,1,3,FEW 2   BKN 7   BKN 12,1,3,1,3,1020,RJFK 010300Z 35005KT 9000 -RA FEW002 BKN007 BKN012 03/03 Q1020     RMK 1ST002 5ST007 6CU012 A3014=,- RA
20180201_040000.003,0,RJFK,,,,0,20180201040000,-1,-1,-1,-1,320,-1,8,-1,-1,-1,-1,,9000,0,1,3,FEW 1   BKN 5   BKN 25,1,4,1,4,1019,RJFK 010400Z 32008KT 9000 -RA FEW001 BKN005 BKN025 04/04 Q1019     RMK 1ST001 5ST005 6CU025 A3011=,- RA
20180201_050000.002,0,RJFK,,,,0,20180201050000,-1,-1,-1,-1,340,-1,6,-1,-1,-1,-1,,9999,0,1,3,FEW 2   SCT 25   BKN 40,1,4,1,3,1019,RJFK 010500Z 34006KT 9999 -RA FEW002 SCT025 BKN040 04/03 Q1019     RMK 1ST002 3CU025 6SC040 A3011=,- RA
20180201_060000.002,0,RJFK,,,,0,20180201060000,-1,-1,-1,-1,360,-1,7,-1,-1,-1,-1,,9999,0,0,2,FEW 2   BKN 60,1,5,1,4,1019,RJFK 010600Z 36007KT 9999 FEW002 BKN060 05/04 Q1019 RMK 1ST002     7SC060 A3010=,
20180201_070000.002,0,RJFK,,,,0,20180201070000,-1,-1,-1,-1,350,-1,6,-1,-1,-1,-1,,9999,0,0,3,FEW 2   SCT 8   BKN 60,1,6,1,5,1019,RJFK 010700Z 35006KT 9999 FEW002 SCT008 BKN060 06/05 Q1019 RMK     1ST002 4ST008 7SC060 A3011=,
20180201_080000.002,0,RJFK,,,,0,20180201080000,-1,-1,-1,-1,330,-1,7,-1,-1,-1,-1,,9999,0,0,2,FEW 5   BKN 15,1,5,1,4,1020,RJFK 010800Z 33007KT 9999 FEW005 BKN015 05/04 Q1020 RMK 1ST005     5CU015 A3013=,
20180201_090000.002,0,RJFK,,,,0,20180201090000,-1,-1,-1,-1,340,-1,5,-1,-1,-1,-1,,9999,0,0,1,FEW 2,1,3,1,2,1020,RJFK 010900Z 34005KT 9999 FEW002 03/02 Q1020 RMK 1ST002 A3014=,
20180201_100000.002,0,RJFK,,,,0,20180201100000,-1,-1,-1,-1,360,-1,6,-1,-1,-1,-1,,9999,0,0,1,FEW 2,1,2,1,1,1021,RJFK 011000Z 36006KT 9999 FEW002 02/01 Q1021 RMK 1ST002 A3016=,
20180201_110000.002,0,RJFK,,,,0,20180201110000,-1,-1,-1,-1,360,-1,5,-1,-1,-1,-1,,9999,0,0,1,FEW 15,1,2,1,0,1021,RJFK 011100Z 36005KT 9999 FEW015 02/00 Q1021 RMK 1CU015 A3017=,
20180201_120000.002,0,RJFK,,,,0,20180201120000,-1,-1,-1,-1,330,-1,3,-1,-1,290,30,,9999,0,0,2,FEW 10   SCT 20,1,2,1,1,1022,RJFK 011200Z 33003KT 290V030 9999 FEW010 SCT020 02/01 Q1022     RMK 1CU010 4CU020 A3020 P/RR=,
20180201_210000.002,0,RJFK,,,,0,20180201210000,-1,-1,-1,-1,10,-1,5,-1,-1,-1,-1,,9999,0,0,1,FEW 5,-1,1,-1,2,1021,RJFK 012100Z 01005KT 9999 FEW005 M01/M02 Q1021 RMK 1ST005     A3016=,
20180201_220000.002,0,RJFK,,,,0,20180201220000,-1,-1,-1,-1,360,-1,5,-1,-1,-1,-1,,9999,0,0,1,FEW 5,-1,1,-1,2,1022,RJFK 012200Z 36005KT 9999 FEW005 M01/M02 Q1022 RMK 1ST005     A3020=,
20180201_230000.003,0,RJFK,,,,0,20180201230000,-1,-1,-1,-1,360,-1,6,-1,-1,-1,-1,,9999,0,0,2,FEW 10   BKN -9999,-1,1,-1,2,1023,RJFK 012300Z 36006KT 9999 FEW010 BKN/// M01/M02 Q1023 RMK     1CU010 A3021=,
20180202_000000.002,0,RJFK,,,,0,20180202000000,-1,-1,-1,-1,340,-1,7,-1,-1,-1,-1,,9999,0,0,2,FEW 10   BKN -9999,1,1,-1,0,1023,RJFK 020000Z 34007KT 9999 FEW010 BKN/// 01/M00 Q1023 RMK     1CU010 A3022=,
20180202_010000.002,0,RJFK,,,,0,20180202010000,-1,-1,-1,-1,350,-1,7,-1,-1,-1,-1,,9999,0,0,2,FEW 20   BKN -9999,1,4,1,0,1023,RJFK 020100Z 35007KT 9999 FEW020 BKN/// 04/00 Q1023 RMK 1CU020     A3023=,
20180202_020000.002,0,RJFK,,,,0,20180202020000,-1,-1,-1,-1,350,-1,8,-1,-1,-1,-1,,9999,0,0,2,FEW 20   BKN -9999,1,7,-1,1,1023,RJFK 020200Z 35008KT 9999 FEW020 BKN/// 07/M01 Q1023 RMK     1CU020 A3022=,
20180202_030000.002,0,RJFK,,,,0,20180202030000,-1,-1,-1,-1,350,-1,10,-1,-1,-1,-1,,9999,0,0,2,FEW 20   BKN -9999,1,8,-1,2,1022,RJFK 020300Z 35010KT 9999 FEW020 BKN/// 08/M02 Q1022 RMK     1CU020 A3019=,
20180202_040000.002,0,RJFK,,,,0,20180202040000,-1,-1,-1,-1,350,-1,11,-1,-1,320,20,,9999,0,0,2,FEW 20   BKN -9999,1,9,-1,2,1021,RJFK 020400Z 35011KT 320V020 9999 FEW020 BKN/// 09/M02 Q1021     RMK 1CU020 A3016=,
20180202_050000.001,0,RJFK,,,,0,20180202050000,-1,-1,-1,-1,310,-1,12,-1,-1,280,340,,9999,0,0,2,FEW 30   BKN -9999,1,9,-1,4,1020,RJFK 020500Z 31012KT 280V340 9999 FEW030 BKN/// 09/M04 Q1020     RMK 1CU030 A3015=,
20180202_060000.002,0,RJFK,,,,0,20180202060000,-1,-1,-1,-1,330,-1,10,-1,-1,-1,-1,,9999,0,0,2,FEW 30   BKN -9999,1,8,-1,3,1020,RJFK 020600Z 33010KT 9999 FEW030 BKN/// 08/M03 Q1020 RMK     1CU030 A3014=,
20180202_070000.002,0,RJFK,,,,0,20180202070000,-1,-1,-1,-1,340,-1,7,-1,-1,300,20,,9999,0,0,2,FEW 30   BKN -9999,1,9,-1,4,1020,RJFK 020700Z 34007KT 300V020 9999 FEW030 BKN/// 09/M04 Q1020     RMK 1CU030 A3013=,
20180202_080000.002,0,RJFK,,,,0,20180202080000,-1,-1,-1,-1,320,-1,10,-1,-1,-1,-1,,9999,0,0,2,FEW 30   BKN -9999,1,7,-1,2,1020,RJFK 020800Z 32010KT 9999 FEW030 BKN/// 07/M02 Q1020 RMK     1CU030 A3013=,
20180202_090000.002,0,RJFK,,,,0,20180202090000,-1,-1,-1,-1,320,-1,12,-1,-1,-1,-1,,9999,0,0,2,FEW 30   BKN -9999,1,5,-1,1,1020,RJFK 020900Z 32012KT 9999 FEW030 BKN/// 05/M01 Q1020 RMK     1CU030 A3014=,
20180202_100000.003,0,RJFK,,,,0,20180202100000,-1,-1,-1,-1,330,-1,9,-1,-1,-1,-1,CAVOK,-1,0,0,0,,1,3,-1,1,1021,RJFK 021000Z 33009KT CAVOK 03/M01 Q1021 RMK A3015=,
20180202_110000.002,0,RJFK,,,,0,20180202110000,-1,-1,-1,-1,350,-1,7,-1,-1,-1,-1,CAVOK,-1,0,0,0,,1,3,-1,1,1021,RJFK 021100Z 35007KT CAVOK 03/M01 Q1021 RMK A3017=,
20180202_120000.002,0,RJFK,,,,0,20180202120000,-1,-1,-1,-1,350,-1,5,-1,-1,-1,-1,CAVOK,-1,0,0,0,,1,2,-1,1,1021,RJFK 021200Z 35005KT CAVOK 02/M01 Q1021 RMK A3017=,
20180202_210000.002,0,RJFK,,,,0,20180202210000,-1,-1,-1,-1,340,-1,12,-1,-1,-1,-1,,9999,0,0,1,FEW 50,1,2,-1,1,1020,RJFK 022100Z 34012KT 9999 FEW050 02/M01 Q1020 RMK 1SC050     A3013=,
20180202_220000.002,0,RJFK,,,,0,20180202220000,-1,-1,-1,-1,330,-1,10,-1,-1,-1,-1,,9999,0,0,2,FEW 30   SCT -9999,1,2,-1,3,1020,RJFK 022200Z 33010KT 9999 FEW030 SCT/// 02/M03 Q1020 RMK     1CU030 A3013=,
20180202_230000.003,0,RJFK,,,,0,20180202230000,-1,-1,-1,-1,340,-1,9,-1,-1,-1,-1,,9999,0,0,2,FEW 30   BKN -9999,1,2,-1,3,1021,RJFK 022300Z 34009KT 9999 FEW030 BKN/// 02/M03 Q1021 RMK     1CU030 A3015=,
20180203_000000.002,0,RJFK,,,,0,20180203000000,-1,-1,-1,-1,320,-1,11,-1,-1,-1,-1,,9999,0,0,2,FEW 30   BKN -9999,1,3,-1,2,1021,RJFK 030000Z 32011KT 9999 FEW030 BKN/// 03/M02 Q1021 RMK     1CU030 A3016=,
20180203_010000.003,0,RJFK,,,,0,20180203010000,-1,-1,-1,-1,350,-1,11,-1,-1,-1,-1,,9999,0,0,2,FEW 30   BKN -9999,1,5,-1,5,1021,RJFK 030100Z 35011KT 9999 FEW030 BKN/// 05/M05 Q1021 RMK     1CU030 A3016=,
20180203_020000.002,0,RJFK,,,,0,20180203020000,-1,-1,-1,-1,320,-1,13,-1,-1,-1,-1,,9999,0,0,2,FEW 30   BKN -9999,1,7,-1,7,1021,RJFK 030200Z 32013KT 9999 FEW030 BKN/// 07/M07 Q1021 RMK     1CU030 A3015=,
20180203_030000.002,0,RJFK,,,,0,20180203030000,-1,-1,-1,-1,330,-1,16,-1,-1,-1,-1,,9999,0,0,2,FEW 50   BKN -9999,1,8,-1,7,1020,RJFK 030300Z 33016KT 9999 FEW050 BKN/// 08/M07 Q1020 RMK     1SC050 A3013=,
20180203_040000.002,0,RJFK,,,,0,20180203040000,-1,-1,-1,-1,340,-1,14,-1,-1,-1,-1,,9999,0,0,2,FEW 50   BKN -9999,1,7,-1,6,1019,RJFK 030400Z 34014KT 9999 FEW050 BKN/// 07/M06 Q1019 RMK     1SC050 A3010=,
20180203_050000.002,0,RJFK,,,,0,20180203050000,-1,-1,-1,-1,330,-1,16,-1,-1,-1,-1,,9999,0,0,2,FEW 45   BKN -9999,1,7,-1,6,1019,RJFK 030500Z 33016KT 9999 FEW045 BKN/// 07/M06 Q1019 RMK     1SC045 A3010=,
20180203_060000.002,0,RJFK,,,,0,20180203060000,-1,-1,-1,-1,320,-1,18,-1,-1,-1,-1,,9999,0,0,2,FEW 35   BKN -9999,1,7,-1,3,1019,RJFK 030600Z 32018KT 9999 FEW035 BKN/// 07/M03 Q1019 RMK     1CU035 A3010=,
20180203_070000.003,0,RJFK,,,,0,20180203070000,-1,-1,-1,-1,330,-1,17,-1,-1,-1,-1,,9999,0,0,2,FEW 35   BKN -9999,1,5,-1,3,1019,RJFK 030700Z 33017KT 9999 FEW035 BKN/// 05/M03 Q1019 RMK     1CU035 A3011=,
20180203_080000.002,0,RJFK,,,,0,20180203080000,-1,-1,-1,-1,340,-1,15,-1,-1,-1,-1,,9999,0,1,3,FEW 20   SCT 30   BKN 40,1,3,-1,2,1019,RJFK 030800Z 34015KT 9999 -SHRASN FEW020 SCT030 BKN040 03/M02     Q1019 RMK 2CU020 4CU030 6CU040 A3011=,- RA SN SH
20180203_090000.002,0,RJFK,,,,0,20180203090000,-1,-1,-1,-1,330,-1,11,-1,-1,-1,-1,,9999,0,0,3,FEW 20   SCT 30   BKN 40,1,2,-1,3,1020,RJFK 030900Z 33011KT 9999 FEW020 SCT030 BKN040 02/M03 Q1020     RMK 2CU020 3CU030 6CU040 A3013=,
20180203_100000.002,0,RJFK,,,,0,20180203100000,-1,-1,-1,-1,330,-1,15,-1,-1,-1,-1,,9999,0,0,3,FEW 20   SCT 30   BKN 40,1,2,-1,6,1020,RJFK 031000Z 33015KT 9999 FEW020 SCT030 BKN040 02/M06 Q1020     RMK 1CU020 3CU030 6CU040 A3014=,
20180203_110000.002,0,RJFK,,,,0,20180203110000,-1,-1,-1,-1,320,-1,13,-1,-1,-1,-1,,9999,0,0,3,FEW 20   SCT 30   BKN 40,1,2,-1,6,1021,RJFK 031100Z 32013KT 9999 FEW020 SCT030 BKN040 02/M06 Q1021     RMK 1CU020 3CU030 5CU040 A3015=,
20180203_120000.002,0,RJFK,,,,0,20180203120000,-1,-1,-1,-1,320,-1,11,-1,-1,-1,-1,,9999,0,0,2,FEW 30   BKN 40,1,2,-1,6,1021,RJFK 031200Z 32011KT 9999 FEW030 BKN040 02/M06 Q1021 RMK     1CU030 5CU040 A3015=,
20180203_210000.002,0,RJFK,,,,0,20180203210000,-1,-1,-1,-1,330,-1,10,-1,-1,-1,-1,,6000,0,1,3,FEW 15   SCT 20   BKN 35,-1,1,-1,5,1021,RJFK 032100Z 33010KT 6000 -SHSN FEW015 SCT020 BKN035 M01/M05     Q1021 RMK 1CU015 4CU020 5CU035 A3016=,- SN SH
20180203_220000.002,0,RJFK,,,,0,20180203220000,-1,-1,-1,-1,330,-1,12,-1,-1,-1,-1,,5000,0,1,3,FEW 15   SCT 20   BKN 30,-1,2,-1,5,1021,RJFK 032200Z 33012KT 5000 -SHSN FEW015 SCT020 BKN030 M02/M05     Q1021 RMK 1CU015 4CU020 5CU030 A3018=,- SN SH
20180203_230000.002,0,RJFK,,,,0,20180203230000,-1,-1,-1,-1,340,-1,11,-1,-1,-1,-1,,3500,0,1,3,FEW 10   SCT 20   BKN 40,-1,2,-1,4,1022,RJFK 032300Z 34011KT 3500 -SHSN FEW010 SCT020 BKN040 M02/M04     Q1022 RMK 1CU010 3CU020 5CU040 A3018=,- SN SH
20180204_000000.002,0,RJFK,,,,0,20180204000000,-1,-1,-1,-1,340,-1,15,-1,-1,-1,-1,,9999,0,1,2,FEW 10   SCT 25,-1,1,-1,5,1021,RJFK 040000Z 34015KT 9999 -SHSN FEW010 SCT025 M01/M05 Q1021     RMK 1CU010 3CU025 A3017=,- SN SH
20180204_010000.002,0,RJFK,,,,0,20180204010000,-1,-1,-1,-1,330,-1,18,-1,-1,-1,-1,,9999,0,1,2,FEW 15   BKN 30,1,0,-1,6,1021,RJFK 040100Z 33018KT 9999 -SHSN FEW015 BKN030 00/M06 Q1021 RMK     1CU015 5CU030 A3017=,- SN SH
20180204_020000.002,0,RJFK,,,,0,20180204020000,-1,-1,-1,-1,340,-1,15,-1,-1,310,10,,9999,0,1,2,FEW 15   SCT 30,1,2,-1,6,1021,RJFK 040200Z 34015KT 310V010 9999 -SHSN FEW015 SCT030 02/M06     Q1021 RMK 1CU015 4CU030 A3016=,- SN SH
20180204_030000.002,0,RJFK,,,,0,20180204030000,-1,-1,-1,-1,330,-1,17,-1,-1,-1,-1,,9999,0,1,2,FEW 15   BKN 30,1,2,-1,6,1020,RJFK 040300Z 33017KT 9999 -SHSN FEW015 BKN030 02/M06 Q1020 RMK     1CU015 5CU030 A3014=,- SN SH
20180204_040000.002,0,RJFK,,,,0,20180204040000,-1,-1,-1,-1,330,-1,21,-1,-1,-1,-1,,9999,0,1,2,FEW 15   BKN 30,1,3,-1,7,1019,RJFK 040400Z 33021KT 9999 -SHSN FEW015 BKN030 03/M07 Q1019 RMK     1CU015 5CU030 A3011=,- SN SH
20180204_050000.002,0,RJFK,,,,0,20180204050000,-1,-1,-1,-1,330,-1,21,-1,-1,-1,-1,,9999,0,1,2,FEW 20   BKN 30,1,2,-1,7,1019,RJFK 040500Z 33021KT 9999 -SHSN FEW020 BKN030 02/M07 Q1019 RMK     1CU020 6CU030 A3010=,- SN SH
20180204_060000.002,0,RJFK,,,,0,20180204060000,-1,-1,-1,-1,350,-1,19,-1,-1,-1,-1,,9999,0,1,2,FEW 20   BKN 30,1,3,-1,6,1019,RJFK 040600Z 35019KT 9999 -SHSN FEW020 BKN030 03/M06 Q1019 RMK     1CU020 5CU030 A3010=,- SN SH
20180204_070000.002,0,RJFK,,,,0,20180204070000,-1,-1,-1,-1,330,-1,19,-1,-1,-1,-1,,9999,0,1,2,FEW 20   BKN 30,1,1,-1,6,1019,RJFK 040700Z 33019KT 9999 -SHSN FEW020 BKN030 01/M06 Q1019 RMK     1CU020 5CU030 A3011=,- SN SH
20180204_080000.002,0,RJFK,,,,0,20180204080000,-1,-1,-1,-1,320,-1,19,-1,30,-1,-1,,9999,0,1,2,FEW 20   BKN 35,1,0,-1,9,1021,RJFK 040800Z 32019G30KT 9999 -SHSN FEW020 BKN035 00/M09 Q1021     RMK 1CU020 5CU035 A3016=,- SN SH
20180204_090000.002,0,RJFK,,,,0,20180204090000,-1,-1,-1,-1,320,-1,18,-1,-1,-1,-1,,9999,0,0,2,FEW 20   SCT 35,-1,1,-1,9,1020,RJFK 040900Z 32018KT 9999 FEW020 SCT035 M01/M09 Q1020 RMK     1CU020 3CU035 A3014=,
20180204_100000.002,0,RJFK,,,,0,20180204100000,-1,-1,-1,-1,330,-1,13,-1,-1,-1,-1,,9999,0,1,2,FEW 25   SCT 35,-1,2,-1,8,1021,RJFK 041000Z 33013KT 9999 -SHSN FEW025 SCT035 M02/M08 Q1021     RMK 1CU025 3CU035 A3016=,- SN SH
20180204_110000.003,0,RJFK,,,,0,20180204110000,-1,-1,-1,-1,320,-1,16,-1,-1,-1,-1,,9999,0,1,2,FEW 25   BKN 35,-1,2,-1,6,1022,RJFK 041100Z 32016KT 9999 -SHSN FEW025 BKN035 M02/M06 Q1022     RMK 1CU025 5CU035 A3018=,- SN SH
20180204_120000.002,0,RJFK,,,,0,20180204120000,-1,-1,-1,-1,340,-1,9,-1,-1,-1,-1,,9999,0,1,2,FEW 25   BKN 35,-1,2,-1,6,1022,RJFK 041200Z 34009KT 9999 -SHSN FEW025 BKN035 M02/M06 Q1022     RMK 1CU025 5CU035 A3018=,- SN SH
20180204_210000.002,0,RJFK,,,,0,20180204210000,-1,-1,-1,-1,330,-1,9,-1,-1,-1,-1,,9999,0,1,2,FEW 25   BKN 35,-1,2,-1,8,1021,RJFK 042100Z 33009KT 9999 -SHSN FEW025 BKN035 M02/M08 Q1021     RMK 1CU025 6CU035 A3016=,- SN SH
20180204_220000.002,0,RJFK,,,,0,20180204220000,-1,-1,-1,-1,360,-1,7,-1,-1,-1,-1,,9999,0,1,2,FEW 25   BKN 35,-1,2,-1,7,1022,RJFK 042200Z 36007KT 9999 -SHSN FEW025 BKN035 M02/M07 Q1022     RMK 2CU025 5CU035 A3018=,- SN SH
20180204_230000.002,0,RJFK,,,,0,20180204230000,-1,-1,-1,-1,330,-1,12,-1,-1,-1,-1,,9999,0,1,2,FEW 25   BKN -9999,-1,2,-1,9,1022,RJFK 042300Z 33012KT 9999 -SHSN FEW025 BKN/// M02/M09 Q1022     RMK 1CU025 A3018=,- SN SH
20180205_000000.003,0,RJFK,,,,0,20180205000000,-1,-1,-1,-1,340,-1,16,-1,-1,-1,-1,,9999,0,0,2,FEW 30   BKN -9999,-1,1,-1,10,1022,RJFK 050000Z 34016KT 9999 FEW030 BKN/// M01/M10 Q1022 RMK     1CU030 A3019=,
20180205_010000.002,0,RJFK,,,,0,20180205010000,-1,-1,-1,-1,320,-1,15,-1,-1,-1,-1,,9999,0,0,2,FEW 30   BKN -9999,1,1,-1,10,1022,RJFK 050100Z 32015KT 9999 FEW030 BKN/// 01/M10 Q1022 RMK     2CU030 A3019=,
20180205_020000.002,0,RJFK,,,,0,20180205020000,-1,-1,-1,-1,340,-1,16,-1,-1,310,10,,9999,0,0,2,FEW 35   BKN -9999,1,1,-1,10,1022,RJFK 050200Z 34016KT 310V010 9999 FEW035 BKN/// 01/M10 Q1022     RMK 2CU035 A3018=,
